gene_id	pathway
TRINITY_DN3326_c0_g1	map04013
TRINITY_DN3372_c0_g1	map04013
TRINITY_DN3776_c0_g1	map04013
TRINITY_DN3816_c0_g1	map04013
TRINITY_DN3821_c0_g1	map04013
TRINITY_DN481_c0_g1	map04013
TRINITY_DN6381_c0_g1	map04013
TRINITY_DN977_c0_g1	map04013
TRINITY_DN1018_c0_g1	map04014
TRINITY_DN1029_c0_g1	map04014
TRINITY_DN1052_c0_g1	map04014
TRINITY_DN1324_c0_g1	map04014
TRINITY_DN14519_c0_g1	map04014
TRINITY_DN1465_c0_g1	map04014
TRINITY_DN1766_c0_g1	map04014
TRINITY_DN1853_c0_g1	map04014
TRINITY_DN209_c0_g1	map04014
TRINITY_DN248_c0_g1	map04014
TRINITY_DN2543_c0_g1	map04014
TRINITY_DN2648_c0_g1	map04014
TRINITY_DN267_c0_g1	map04014
TRINITY_DN2738_c0_g1	map04014
TRINITY_DN3243_c0_g1	map04014
TRINITY_DN3882_c0_g1	map04014
TRINITY_DN3906_c0_g1	map04014
TRINITY_DN4401_c0_g1	map04014
TRINITY_DN481_c0_g1	map04014
TRINITY_DN485_c0_g1	map04014
TRINITY_DN575_c0_g1	map04014
TRINITY_DN57_c0_g1	map04014
TRINITY_DN827_c0_g1	map04014
TRINITY_DN871_c0_g1	map04014
TRINITY_DN9024_c0_g1	map04014
TRINITY_DN910_c0_g1	map04014
TRINITY_DN962_c0_g1	map04014
TRINITY_DN977_c0_g1	map04014
TRINITY_DN1029_c0_g1	map04015
TRINITY_DN1052_c0_g1	map04015
TRINITY_DN1324_c0_g1	map04015
TRINITY_DN1375_c0_g1	map04015
TRINITY_DN1661_c0_g1	map04015
TRINITY_DN2543_c0_g1	map04015
TRINITY_DN2648_c0_g1	map04015
TRINITY_DN3243_c0_g1	map04015
TRINITY_DN33_c1_g1	map04015
TRINITY_DN3821_c0_g1	map04015
TRINITY_DN4401_c0_g1	map04015
TRINITY_DN566_c0_g1	map04015
TRINITY_DN577_c0_g1	map04015
TRINITY_DN827_c0_g1	map04015
TRINITY_DN932_c0_g1	map04015
TRINITY_DN977_c0_g1	map04015
TRINITY_DN1052_c0_g1	map04016
TRINITY_DN10998_c0_g1	map04016
TRINITY_DN1112_c0_g1	map04016
TRINITY_DN1204_c0_g1	map04016
TRINITY_DN12530_c0_g1	map04016
TRINITY_DN12779_c0_g1	map04016
TRINITY_DN13040_c0_g1	map04016
TRINITY_DN14019_c0_g1	map04016
TRINITY_DN1734_c0_g1	map04016
TRINITY_DN18053_c0_g1	map04016
TRINITY_DN2166_c0_g1	map04016
TRINITY_DN3326_c0_g1	map04016
TRINITY_DN4740_c0_g1	map04016
TRINITY_DN9055_c0_g1	map04016
TRINITY_DN1052_c0_g1	map04020
TRINITY_DN1242_c0_g1	map04020
TRINITY_DN12698_c1_g1	map04020
TRINITY_DN1324_c0_g1	map04020
TRINITY_DN1461_c0_g1	map04020
TRINITY_DN15788_c0_g1	map04020
TRINITY_DN16277_c0_g1	map04020
TRINITY_DN1823_c0_g1	map04020
TRINITY_DN3178_c0_g1	map04020
TRINITY_DN3184_c0_g1	map04020
TRINITY_DN7_c1_g1	map04020
TRINITY_DN846_c0_g1	map04020
TRINITY_DN871_c0_g1	map04020
TRINITY_DN8872_c0_g1	map04020
TRINITY_DN962_c0_g1	map04020
TRINITY_DN1008_c0_g1	map04022
TRINITY_DN1052_c0_g1	map04022
TRINITY_DN1242_c0_g1	map04022
TRINITY_DN1324_c0_g1	map04022
TRINITY_DN14012_c0_g1	map04022
TRINITY_DN1461_c0_g1	map04022
TRINITY_DN16131_c0_g1	map04022
TRINITY_DN2543_c0_g1	map04022
TRINITY_DN3178_c0_g1	map04022
TRINITY_DN3184_c0_g1	map04022
TRINITY_DN3243_c0_g1	map04022
TRINITY_DN33_c1_g1	map04022
TRINITY_DN4401_c0_g1	map04022
TRINITY_DN4486_c0_g1	map04022
TRINITY_DN566_c0_g1	map04022
TRINITY_DN5920_c0_g1	map04022
TRINITY_DN6381_c0_g1	map04022
TRINITY_DN7_c1_g1	map04022
TRINITY_DN828_c0_g2	map04022
TRINITY_DN9266_c0_g1	map04022
TRINITY_DN932_c0_g1	map04022
TRINITY_DN96_c0_g2	map04022
TRINITY_DN1008_c0_g1	map04024
TRINITY_DN1052_c0_g1	map04024
TRINITY_DN14012_c0_g1	map04024
TRINITY_DN14133_c0_g1	map04024
TRINITY_DN14166_c0_g1	map04024
TRINITY_DN16131_c0_g1	map04024
TRINITY_DN1766_c0_g1	map04024
TRINITY_DN248_c0_g1	map04024
TRINITY_DN2543_c0_g1	map04024
TRINITY_DN3243_c0_g1	map04024
TRINITY_DN33_c1_g1	map04024
TRINITY_DN3906_c0_g1	map04024
TRINITY_DN4401_c0_g1	map04024
TRINITY_DN4486_c0_g1	map04024
TRINITY_DN566_c0_g1	map04024
TRINITY_DN5920_c0_g1	map04024
TRINITY_DN6381_c0_g1	map04024
TRINITY_DN6487_c0_g1	map04024
TRINITY_DN827_c0_g1	map04024
TRINITY_DN828_c0_g2	map04024
TRINITY_DN8378_c0_g1	map04024
TRINITY_DN871_c0_g1	map04024
TRINITY_DN910_c0_g1	map04024
TRINITY_DN932_c0_g1	map04024
TRINITY_DN962_c0_g1	map04024
TRINITY_DN96_c0_g2	map04024
TRINITY_DN977_c0_g1	map04024
TRINITY_DN1018_c0_g1	map04062
TRINITY_DN1029_c0_g1	map04062
TRINITY_DN12262_c0_g1	map04062
TRINITY_DN14519_c0_g1	map04062
TRINITY_DN18010_c0_g1	map04062
TRINITY_DN2543_c0_g1	map04062
TRINITY_DN2648_c0_g1	map04062
TRINITY_DN286_c0_g1	map04062
TRINITY_DN3029_c0_g1	map04062
TRINITY_DN3243_c0_g1	map04062
TRINITY_DN33_c1_g1	map04062
TRINITY_DN359_c0_g1	map04062
TRINITY_DN3906_c0_g1	map04062
TRINITY_DN39_c0_g1	map04062
TRINITY_DN39_c0_g2	map04062
TRINITY_DN4023_c0_g1	map04062
TRINITY_DN4401_c0_g1	map04062
TRINITY_DN481_c0_g1	map04062
TRINITY_DN566_c0_g1	map04062
TRINITY_DN701_c2_g1	map04062
TRINITY_DN827_c0_g1	map04062
TRINITY_DN871_c0_g1	map04062
TRINITY_DN932_c0_g1	map04062
TRINITY_DN962_c0_g1	map04062
TRINITY_DN977_c0_g1	map04062
TRINITY_DN16191_c0_g1	map04064
TRINITY_DN1757_c0_g1	map04064
TRINITY_DN1928_c0_g1	map04064
TRINITY_DN3350_c0_g1	map04064
TRINITY_DN5069_c0_g1	map04064
TRINITY_DN679_c0_g1	map04064
TRINITY_DN8663_c1_g1	map04064
TRINITY_DN10549_c0_g1	map04066
TRINITY_DN12303_c0_g1	map04066
TRINITY_DN1324_c0_g1	map04066
TRINITY_DN1822_c0_g1	map04066
TRINITY_DN190_c0_g1	map04066
TRINITY_DN1989_c0_g1	map04066
TRINITY_DN2349_c0_g1	map04066
TRINITY_DN2543_c0_g1	map04066
TRINITY_DN3101_c0_g1	map04066
TRINITY_DN3119_c0_g1	map04066
TRINITY_DN352_c0_g1	map04066
TRINITY_DN4369_c0_g1	map04066
TRINITY_DN4556_c0_g1	map04066
TRINITY_DN532_c0_g1	map04066
TRINITY_DN5563_c0_g1	map04066
TRINITY_DN693_c0_g1	map04066
TRINITY_DN9_c0_g2	map04066
TRINITY_DN1018_c0_g1	map04068
TRINITY_DN1029_c0_g1	map04068
TRINITY_DN1079_c0_g1	map04068
TRINITY_DN10998_c0_g1	map04068
TRINITY_DN12779_c0_g1	map04068
TRINITY_DN13040_c0_g1	map04068
TRINITY_DN14024_c0_g1	map04068
TRINITY_DN14081_c0_g1	map04068
TRINITY_DN1734_c0_g1	map04068
TRINITY_DN1772_c0_g1	map04068
TRINITY_DN18053_c0_g1	map04068
TRINITY_DN1837_c0_g1	map04068
TRINITY_DN1941_c0_g1	map04068
TRINITY_DN2166_c0_g1	map04068
TRINITY_DN2404_c0_g1	map04068
TRINITY_DN2543_c0_g1	map04068
TRINITY_DN2648_c0_g1	map04068
TRINITY_DN2690_c0_g1	map04068
TRINITY_DN28_c1_g1	map04068
TRINITY_DN28_c1_g2	map04068
TRINITY_DN3350_c0_g1	map04068
TRINITY_DN3821_c0_g1	map04068
TRINITY_DN4250_c0_g1	map04068
TRINITY_DN4740_c0_g1	map04068
TRINITY_DN481_c0_g1	map04068
TRINITY_DN627_c0_g1	map04068
TRINITY_DN663_c0_g1	map04068
TRINITY_DN9055_c0_g1	map04068
TRINITY_DN10526_c0_g1	map04070
TRINITY_DN1052_c0_g1	map04070
TRINITY_DN12698_c1_g1	map04070
TRINITY_DN1281_c0_g1	map04070
TRINITY_DN1324_c0_g1	map04070
TRINITY_DN1371_c0_g1	map04070
TRINITY_DN1376_c0_g1	map04070
TRINITY_DN15788_c0_g1	map04070
TRINITY_DN16277_c0_g1	map04070
TRINITY_DN1641_c0_g1	map04070
TRINITY_DN1841_c0_g2	map04070
TRINITY_DN2431_c0_g1	map04070
TRINITY_DN254_c0_g1	map04070
TRINITY_DN2564_c0_g1	map04070
TRINITY_DN2690_c0_g1	map04070
TRINITY_DN400_c0_g1	map04070
TRINITY_DN4049_c0_g1	map04070
TRINITY_DN4268_c0_g1	map04070
TRINITY_DN4307_c0_g1	map04070
TRINITY_DN4661_c0_g1	map04070
TRINITY_DN4955_c1_g1	map04070
TRINITY_DN5118_c0_g1	map04070
TRINITY_DN6001_c0_g1	map04070
TRINITY_DN6267_c0_g1	map04070
TRINITY_DN886_c0_g1	map04070
TRINITY_DN8872_c0_g1	map04070
TRINITY_DN1029_c0_g1	map04071
TRINITY_DN10771_c0_g1	map04071
TRINITY_DN12428_c0_g1	map04071
TRINITY_DN1324_c0_g1	map04071
TRINITY_DN1363_c0_g1	map04071
TRINITY_DN14063_c0_g1	map04071
TRINITY_DN1766_c0_g1	map04071
TRINITY_DN1772_c0_g1	map04071
TRINITY_DN1823_c0_g1	map04071
TRINITY_DN1941_c0_g1	map04071
TRINITY_DN244_c0_g1	map04071
TRINITY_DN248_c0_g1	map04071
TRINITY_DN2543_c0_g1	map04071
TRINITY_DN2630_c0_g1	map04071
TRINITY_DN2648_c0_g1	map04071
TRINITY_DN2690_c0_g1	map04071
TRINITY_DN2735_c0_g1	map04071
TRINITY_DN2993_c0_g1	map04071
TRINITY_DN3243_c0_g1	map04071
TRINITY_DN33_c1_g1	map04071
TRINITY_DN3776_c0_g1	map04071
TRINITY_DN3821_c0_g1	map04071
TRINITY_DN4060_c0_g1	map04071
TRINITY_DN4401_c0_g1	map04071
TRINITY_DN566_c0_g1	map04071
TRINITY_DN694_c0_g1	map04071
TRINITY_DN763_c0_g1	map04071
TRINITY_DN8875_c0_g1	map04071
TRINITY_DN910_c0_g1	map04071
TRINITY_DN932_c0_g1	map04071
TRINITY_DN9358_c0_g1	map04071
TRINITY_DN93_c0_g1	map04071
TRINITY_DN977_c0_g1	map04071
TRINITY_DN1018_c0_g1	map04072
TRINITY_DN1029_c0_g1	map04072
TRINITY_DN1324_c0_g1	map04072
TRINITY_DN1465_c0_g1	map04072
TRINITY_DN1766_c0_g1	map04072
TRINITY_DN1823_c0_g1	map04072
TRINITY_DN1838_c0_g1	map04072
TRINITY_DN2009_c0_g1	map04072
TRINITY_DN2444_c1_g1	map04072
TRINITY_DN248_c0_g1	map04072
TRINITY_DN2543_c0_g1	map04072
TRINITY_DN254_c0_g1	map04072
TRINITY_DN2648_c0_g1	map04072
TRINITY_DN3243_c0_g1	map04072
TRINITY_DN3882_c0_g1	map04072
TRINITY_DN4401_c0_g1	map04072
TRINITY_DN4556_c0_g1	map04072
TRINITY_DN481_c0_g1	map04072
TRINITY_DN485_c0_g1	map04072
TRINITY_DN57_c0_g1	map04072
TRINITY_DN910_c0_g1	map04072
TRINITY_DN12530_c0_g1	map04075
TRINITY_DN1485_c0_g1	map04080
TRINITY_DN7869_c0_g1	map04080
TRINITY_DN10866_c0_g1	map04110
TRINITY_DN11096_c0_g1	map04110
TRINITY_DN11199_c0_g1	map04110
TRINITY_DN1170_c0_g1	map04110
TRINITY_DN1170_c0_g2	map04110
TRINITY_DN12251_c0_g1	map04110
TRINITY_DN12266_c0_g1	map04110
TRINITY_DN12384_c0_g1	map04110
TRINITY_DN13575_c0_g1	map04110
TRINITY_DN1361_c1_g1	map04110
TRINITY_DN14002_c1_g1	map04110
TRINITY_DN14024_c0_g1	map04110
TRINITY_DN1433_c0_g1	map04110
TRINITY_DN1476_c0_g1	map04110
TRINITY_DN1546_c0_g1	map04110
TRINITY_DN15868_c0_g1	map04110
TRINITY_DN15939_c0_g1	map04110
TRINITY_DN15954_c0_g1	map04110
TRINITY_DN16080_c0_g1	map04110
TRINITY_DN16094_c0_g1	map04110
TRINITY_DN1668_c0_g1	map04110
TRINITY_DN18341_c0_g1	map04110
TRINITY_DN1902_c0_g1	map04110
TRINITY_DN190_c0_g1	map04110
TRINITY_DN1913_c0_g1	map04110
TRINITY_DN2075_c0_g1	map04110
TRINITY_DN222_c0_g1	map04110
TRINITY_DN2277_c0_g1	map04110
TRINITY_DN2324_c0_g1	map04110
TRINITY_DN2743_c0_g1	map04110
TRINITY_DN2803_c0_g1	map04110
TRINITY_DN2811_c0_g1	map04110
TRINITY_DN3029_c0_g1	map04110
TRINITY_DN3270_c0_g1	map04110
TRINITY_DN3350_c0_g1	map04110
TRINITY_DN3494_c0_g1	map04110
TRINITY_DN3558_c0_g1	map04110
TRINITY_DN3803_c0_g1	map04110
TRINITY_DN3_c0_g1	map04110
TRINITY_DN4368_c0_g1	map04110
TRINITY_DN4419_c0_g1	map04110
TRINITY_DN4502_c0_g1	map04110
TRINITY_DN456_c0_g1	map04110
TRINITY_DN464_c0_g1	map04110
TRINITY_DN464_c0_g2	map04110
TRINITY_DN464_c1_g1	map04110
TRINITY_DN4710_c0_g1	map04110
TRINITY_DN4713_c0_g1	map04110
TRINITY_DN4730_c0_g1	map04110
TRINITY_DN4765_c0_g1	map04110
TRINITY_DN4833_c0_g1	map04110
TRINITY_DN4918_c0_g1	map04110
TRINITY_DN519_c0_g1	map04110
TRINITY_DN6694_c0_g1	map04110
TRINITY_DN698_c0_g1	map04110
TRINITY_DN8771_c0_g1	map04110
TRINITY_DN8914_c0_g1	map04110
TRINITY_DN0_c0_g2	map04111
TRINITY_DN1033_c0_g1	map04111
TRINITY_DN10709_c0_g1	map04111
TRINITY_DN10734_c0_g1	map04111
TRINITY_DN10866_c0_g1	map04111
TRINITY_DN11096_c0_g1	map04111
TRINITY_DN11199_c0_g1	map04111
TRINITY_DN1190_c0_g1	map04111
TRINITY_DN1207_c0_g1	map04111
TRINITY_DN12289_c0_g1	map04111
TRINITY_DN12384_c0_g1	map04111
TRINITY_DN12501_c0_g1	map04111
TRINITY_DN1325_c0_g1	map04111
TRINITY_DN1356_c0_g1	map04111
TRINITY_DN13575_c0_g1	map04111
TRINITY_DN1361_c1_g1	map04111
TRINITY_DN14002_c1_g1	map04111
TRINITY_DN14024_c0_g1	map04111
TRINITY_DN14096_c0_g1	map04111
TRINITY_DN1418_c0_g1	map04111
TRINITY_DN14209_c0_g1	map04111
TRINITY_DN1425_c0_g1	map04111
TRINITY_DN1433_c0_g1	map04111
TRINITY_DN1476_c0_g1	map04111
TRINITY_DN1530_c0_g1	map04111
TRINITY_DN1546_c0_g1	map04111
TRINITY_DN15784_c0_g1	map04111
TRINITY_DN1585_c0_g1	map04111
TRINITY_DN15868_c0_g1	map04111
TRINITY_DN15912_c0_g1	map04111
TRINITY_DN15939_c0_g1	map04111
TRINITY_DN15954_c0_g1	map04111
TRINITY_DN16080_c0_g1	map04111
TRINITY_DN16094_c0_g1	map04111
TRINITY_DN16359_c0_g1	map04111
TRINITY_DN1648_c0_g1	map04111
TRINITY_DN1668_c0_g1	map04111
TRINITY_DN1744_c0_g1	map04111
TRINITY_DN1803_c0_g1	map04111
TRINITY_DN18341_c0_g1	map04111
TRINITY_DN1902_c0_g1	map04111
TRINITY_DN190_c0_g1	map04111
TRINITY_DN1913_c0_g1	map04111
TRINITY_DN1972_c0_g2	map04111
TRINITY_DN2164_c0_g1	map04111
TRINITY_DN222_c0_g1	map04111
TRINITY_DN2277_c0_g1	map04111
TRINITY_DN2324_c0_g1	map04111
TRINITY_DN244_c0_g1	map04111
TRINITY_DN2484_c0_g1	map04111
TRINITY_DN2643_c0_g1	map04111
TRINITY_DN2743_c0_g1	map04111
TRINITY_DN2745_c0_g1	map04111
TRINITY_DN2800_c0_g1	map04111
TRINITY_DN2803_c0_g1	map04111
TRINITY_DN2811_c0_g1	map04111
TRINITY_DN294_c0_g1	map04111
TRINITY_DN3270_c0_g1	map04111
TRINITY_DN3274_c0_g1	map04111
TRINITY_DN334_c0_g1	map04111
TRINITY_DN3494_c0_g1	map04111
TRINITY_DN3558_c0_g1	map04111
TRINITY_DN3628_c0_g1	map04111
TRINITY_DN3638_c0_g1	map04111
TRINITY_DN3776_c0_g1	map04111
TRINITY_DN3803_c0_g1	map04111
TRINITY_DN3_c0_g1	map04111
TRINITY_DN4060_c0_g1	map04111
TRINITY_DN4368_c0_g1	map04111
TRINITY_DN4413_c0_g1	map04111
TRINITY_DN4419_c0_g1	map04111
TRINITY_DN4439_c0_g1	map04111
TRINITY_DN4456_c0_g1	map04111
TRINITY_DN4489_c0_g1	map04111
TRINITY_DN4502_c0_g1	map04111
TRINITY_DN456_c0_g1	map04111
TRINITY_DN464_c0_g1	map04111
TRINITY_DN464_c0_g2	map04111
TRINITY_DN464_c1_g1	map04111
TRINITY_DN4710_c0_g1	map04111
TRINITY_DN4713_c0_g1	map04111
TRINITY_DN4719_c0_g1	map04111
TRINITY_DN4730_c0_g1	map04111
TRINITY_DN4765_c0_g1	map04111
TRINITY_DN4833_c0_g1	map04111
TRINITY_DN4918_c0_g1	map04111
TRINITY_DN494_c0_g1	map04111
TRINITY_DN4954_c0_g1	map04111
TRINITY_DN5251_c0_g1	map04111
TRINITY_DN546_c0_g1	map04111
TRINITY_DN6694_c0_g1	map04111
TRINITY_DN698_c0_g1	map04111
TRINITY_DN714_c0_g1	map04111
TRINITY_DN792_c0_g1	map04111
TRINITY_DN795_c0_g1	map04111
TRINITY_DN814_c0_g1	map04111
TRINITY_DN8771_c0_g1	map04111
TRINITY_DN8914_c0_g1	map04111
TRINITY_DN908_c0_g1	map04111
TRINITY_DN978_c0_g1	map04111
TRINITY_DN139_c0_g1	map04112
TRINITY_DN14318_c0_g1	map04112
TRINITY_DN242_c0_g1	map04112
TRINITY_DN786_c0_g1	map04112
TRINITY_DN10706_c0_g1	map04113
TRINITY_DN10839_c0_g1	map04113
TRINITY_DN10866_c0_g1	map04113
TRINITY_DN11096_c0_g1	map04113
TRINITY_DN11199_c0_g1	map04113
TRINITY_DN12384_c0_g1	map04113
TRINITY_DN12428_c0_g1	map04113
TRINITY_DN12501_c0_g1	map04113
TRINITY_DN1325_c0_g1	map04113
TRINITY_DN13575_c0_g1	map04113
TRINITY_DN1361_c1_g1	map04113
TRINITY_DN14002_c1_g1	map04113
TRINITY_DN14024_c0_g1	map04113
TRINITY_DN14096_c0_g1	map04113
TRINITY_DN1421_c0_g1	map04113
TRINITY_DN1439_c0_g1	map04113
TRINITY_DN1476_c0_g1	map04113
TRINITY_DN1546_c0_g1	map04113
TRINITY_DN15868_c0_g1	map04113
TRINITY_DN15912_c0_g1	map04113
TRINITY_DN15939_c0_g1	map04113
TRINITY_DN15954_c0_g1	map04113
TRINITY_DN16080_c0_g1	map04113
TRINITY_DN16094_c0_g1	map04113
TRINITY_DN1639_c0_g1	map04113
TRINITY_DN16419_c0_g1	map04113
TRINITY_DN1648_c0_g1	map04113
TRINITY_DN165_c0_g1	map04113
TRINITY_DN1668_c0_g1	map04113
TRINITY_DN16776_c0_g1	map04113
TRINITY_DN1790_c0_g1	map04113
TRINITY_DN1803_c0_g1	map04113
TRINITY_DN18341_c0_g1	map04113
TRINITY_DN1913_c0_g1	map04113
TRINITY_DN222_c0_g1	map04113
TRINITY_DN2277_c0_g1	map04113
TRINITY_DN22_c0_g1	map04113
TRINITY_DN2324_c0_g1	map04113
TRINITY_DN244_c0_g1	map04113
TRINITY_DN2484_c0_g1	map04113
TRINITY_DN2743_c0_g1	map04113
TRINITY_DN2803_c0_g1	map04113
TRINITY_DN3029_c0_g1	map04113
TRINITY_DN3161_c0_g1	map04113
TRINITY_DN3270_c0_g1	map04113
TRINITY_DN331_c0_g1	map04113
TRINITY_DN3494_c0_g1	map04113
TRINITY_DN3558_c0_g1	map04113
TRINITY_DN3776_c0_g1	map04113
TRINITY_DN3980_c0_g1	map04113
TRINITY_DN3_c0_g1	map04113
TRINITY_DN4502_c0_g1	map04113
TRINITY_DN456_c0_g1	map04113
TRINITY_DN4617_c0_g1	map04113
TRINITY_DN4627_c0_g1	map04113
TRINITY_DN464_c0_g1	map04113
TRINITY_DN464_c0_g2	map04113
TRINITY_DN464_c1_g1	map04113
TRINITY_DN4710_c0_g1	map04113
TRINITY_DN4713_c0_g1	map04113
TRINITY_DN4719_c0_g1	map04113
TRINITY_DN4730_c0_g1	map04113
TRINITY_DN4765_c0_g1	map04113
TRINITY_DN4833_c0_g1	map04113
TRINITY_DN4918_c0_g1	map04113
TRINITY_DN5251_c0_g1	map04113
TRINITY_DN5920_c0_g1	map04113
TRINITY_DN698_c0_g1	map04113
TRINITY_DN792_c0_g1	map04113
TRINITY_DN795_c0_g1	map04113
TRINITY_DN871_c0_g1	map04113
TRINITY_DN8771_c0_g1	map04113
TRINITY_DN8899_c0_g1	map04113
TRINITY_DN8914_c0_g1	map04113
TRINITY_DN962_c0_g1	map04113
TRINITY_DN96_c0_g2	map04113
TRINITY_DN989_c0_g1	map04113
TRINITY_DN1052_c0_g1	map04114
TRINITY_DN10706_c0_g1	map04114
TRINITY_DN10866_c0_g1	map04114
TRINITY_DN11096_c0_g1	map04114
TRINITY_DN11199_c0_g1	map04114
TRINITY_DN1170_c0_g1	map04114
TRINITY_DN1170_c0_g2	map04114
TRINITY_DN12428_c0_g1	map04114
TRINITY_DN13575_c0_g1	map04114
TRINITY_DN1361_c1_g1	map04114
TRINITY_DN14024_c0_g1	map04114
TRINITY_DN14096_c0_g1	map04114
TRINITY_DN1433_c0_g1	map04114
TRINITY_DN1476_c0_g1	map04114
TRINITY_DN16094_c0_g1	map04114
TRINITY_DN1668_c0_g1	map04114
TRINITY_DN16776_c0_g1	map04114
TRINITY_DN190_c0_g1	map04114
TRINITY_DN1997_c0_g1	map04114
TRINITY_DN2324_c0_g1	map04114
TRINITY_DN244_c0_g1	map04114
TRINITY_DN2543_c0_g1	map04114
TRINITY_DN2743_c0_g1	map04114
TRINITY_DN2803_c0_g1	map04114
TRINITY_DN3178_c0_g1	map04114
TRINITY_DN3184_c0_g1	map04114
TRINITY_DN3270_c0_g1	map04114
TRINITY_DN3494_c0_g1	map04114
TRINITY_DN3558_c0_g1	map04114
TRINITY_DN3776_c0_g1	map04114
TRINITY_DN4502_c0_g1	map04114
TRINITY_DN5920_c0_g1	map04114
TRINITY_DN6694_c0_g1	map04114
TRINITY_DN871_c0_g1	map04114
TRINITY_DN8774_c0_g1	map04114
TRINITY_DN8914_c0_g1	map04114
TRINITY_DN962_c0_g1	map04114
TRINITY_DN96_c0_g2	map04114
TRINITY_DN16080_c0_g1	map04115
TRINITY_DN2690_c0_g1	map04115
TRINITY_DN2811_c0_g1	map04115
TRINITY_DN3350_c0_g1	map04115
TRINITY_DN345_c0_g2	map04115
TRINITY_DN3_c0_g1	map04115
TRINITY_DN456_c0_g1	map04115
TRINITY_DN4730_c0_g1	map04115
TRINITY_DN4765_c0_g1	map04115
TRINITY_DN5398_c0_g1	map04115
TRINITY_DN1033_c0_g1	map04120
TRINITY_DN1035_c0_g1	map04120
TRINITY_DN10682_c0_g1	map04120
TRINITY_DN11096_c0_g1	map04120
TRINITY_DN11199_c0_g1	map04120
TRINITY_DN1159_c0_g1	map04120
TRINITY_DN1207_c0_g1	map04120
TRINITY_DN12458_c0_g1	map04120
TRINITY_DN13575_c0_g1	map04120
TRINITY_DN1401_c0_g1	map04120
TRINITY_DN14048_c0_g1	map04120
TRINITY_DN14175_c0_g1	map04120
TRINITY_DN1433_c0_g1	map04120
TRINITY_DN1503_c0_g1	map04120
TRINITY_DN1567_c0_g1	map04120
TRINITY_DN16094_c0_g1	map04120
TRINITY_DN1757_c0_g1	map04120
TRINITY_DN17960_c0_g1	map04120
TRINITY_DN1822_c0_g1	map04120
TRINITY_DN1902_c0_g1	map04120
TRINITY_DN190_c0_g1	map04120
TRINITY_DN1914_c0_g1	map04120
TRINITY_DN1915_c0_g1	map04120
TRINITY_DN1997_c0_g1	map04120
TRINITY_DN2743_c0_g1	map04120
TRINITY_DN2803_c0_g1	map04120
TRINITY_DN298_c0_g1	map04120
TRINITY_DN3270_c0_g1	map04120
TRINITY_DN3414_c0_g1	map04120
TRINITY_DN3494_c0_g1	map04120
TRINITY_DN3558_c0_g1	map04120
TRINITY_DN3678_c0_g1	map04120
TRINITY_DN3713_c0_g1	map04120
TRINITY_DN3755_c0_g1	map04120
TRINITY_DN3_c0_g1	map04120
TRINITY_DN4044_c0_g1	map04120
TRINITY_DN4489_c0_g1	map04120
TRINITY_DN4502_c0_g1	map04120
TRINITY_DN465_c0_g1	map04120
TRINITY_DN4742_c0_g2	map04120
TRINITY_DN4753_c0_g1	map04120
TRINITY_DN4930_c0_g1	map04120
TRINITY_DN5031_c0_g1	map04120
TRINITY_DN5080_c0_g1	map04120
TRINITY_DN532_c0_g1	map04120
TRINITY_DN546_c0_g1	map04120
TRINITY_DN5643_c1_g1	map04120
TRINITY_DN5982_c0_g1	map04120
TRINITY_DN6694_c0_g1	map04120
TRINITY_DN694_c0_g1	map04120
TRINITY_DN718_c0_g1	map04120
TRINITY_DN825_c0_g1	map04120
TRINITY_DN8774_c0_g1	map04120
TRINITY_DN8826_c2_g1	map04120
TRINITY_DN895_c0_g1	map04120
TRINITY_DN931_c0_g1	map04120
TRINITY_DN10661_c0_g1	map04122
TRINITY_DN2021_c0_g1	map04122
TRINITY_DN2238_c0_g1	map04122
TRINITY_DN300_c0_g1	map04122
TRINITY_DN3023_c0_g1	map04122
TRINITY_DN3081_c0_g1	map04122
TRINITY_DN3173_c0_g1	map04122
TRINITY_DN4480_c0_g1	map04122
TRINITY_DN83_c0_g1	map04122
TRINITY_DN899_c0_g1	map04122
TRINITY_DN1162_c0_g1	map04130
TRINITY_DN1196_c0_g1	map04130
TRINITY_DN15864_c0_g1	map04130
TRINITY_DN18084_c0_g1	map04130
TRINITY_DN2132_c0_g1	map04130
TRINITY_DN2622_c0_g1	map04130
TRINITY_DN2651_c0_g1	map04130
TRINITY_DN2827_c0_g1	map04130
TRINITY_DN2828_c0_g1	map04130
TRINITY_DN2980_c0_g1	map04130
TRINITY_DN3161_c0_g1	map04130
TRINITY_DN3287_c0_g1	map04130
TRINITY_DN4723_c0_g1	map04130
TRINITY_DN4956_c0_g1	map04130
TRINITY_DN567_c0_g1	map04130
TRINITY_DN780_c0_g1	map04130
TRINITY_DN900_c0_g1	map04130
TRINITY_DN10703_c1_g1	map04136
TRINITY_DN10877_c0_g1	map04136
TRINITY_DN1178_c0_g1	map04136
TRINITY_DN1247_c0_g1	map04136
TRINITY_DN14022_c0_g1	map04136
TRINITY_DN1574_c0_g1	map04136
TRINITY_DN1829_c0_g1	map04136
TRINITY_DN2031_c0_g1	map04136
TRINITY_DN2068_c0_g1	map04136
TRINITY_DN2200_c0_g1	map04136
TRINITY_DN2564_c0_g1	map04136
TRINITY_DN274_c0_g1	map04136
TRINITY_DN3451_c0_g1	map04136
TRINITY_DN3713_c0_g1	map04136
