gene_id	protein_id	go_id	go_name	go_type	ontology
gene_3431	1981991	GO:0045140	inositol phosphoceramide synthase activity	molecular_function	MF
gene_3431	1981991	GO:0046527	glucosyltransferase activity	molecular_function	MF
gene_3431	1981991	GO:0046920	alpha(1,3)-fucosyltransferase activity	molecular_function	MF
gene_3431	1981991	GO:0046921	alpha(1,6)-fucosyltransferase activity	molecular_function	MF
gene_3432	1981992	GO:0017148	negative regulation of translation	biological_process	BP
gene_3432	1981992	GO:0030598	rRNA N-glycosylase activity	molecular_function	MF
gene_3436	1981996	GO:0008080	N-acetyltransferase activity	molecular_function	MF
gene_3436	1981996	GO:0008152	metabolic process	biological_process	BP
gene_3436	1981996	GO:0004402	histone acetyltransferase activity	molecular_function	MF
gene_3437	1981997	GO:0004289	subtilase activity	molecular_function	MF
gene_3437	1981997	GO:0006508	proteolysis	biological_process	BP
gene_3437	1981997	GO:0008236	serine-type peptidase activity	molecular_function	MF
gene_3437	1981997	GO:0019131	tripeptidyl-peptidase I activity	molecular_function	MF
gene_3438	1981998	GO:0000105	histidine biosynthetic process	biological_process	BP
gene_3438	1981998	GO:0004399	histidinol dehydrogenase activity	molecular_function	MF
gene_3438	1981998	GO:0008270	zinc ion binding	molecular_function	MF
gene_3438	1981998	GO:0051287	NAD binding	molecular_function	MF
gene_3438	1981998	GO:0008152	metabolic process	biological_process	BP
gene_3438	1981998	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3439	1981999	GO:0008152	metabolic process	biological_process	BP
gene_3439	1981999	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3439	1981999	GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	MF
gene_3440	1982000	GO:0004497	monooxygenase activity	molecular_function	MF
gene_3440	1982000	GO:0006118	electron transport	biological_process	BP
gene_3440	1982000	GO:0006725	aromatic compound metabolic process	biological_process	BP
gene_3440	1982000	GO:0008152	metabolic process	biological_process	BP
gene_3440	1982000	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3440	1982000	GO:0016831	carboxy-lyase activity	molecular_function	MF
gene_3440	1982000	GO:0018658	salicylate 1-monooxygenase activity	molecular_function	MF
gene_3441	1982001	GO:0008152	metabolic process	biological_process	BP
gene_3441	1982001	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3441	1982001	GO:0004344	glucose dehydrogenase activity	molecular_function	MF
gene_3441	1982001	GO:0018446	pinocarveol dehydrogenase activity	molecular_function	MF
gene_3441	1982001	GO:0018447	chloral hydrate dehydrogenase activity	molecular_function	MF
gene_3441	1982001	GO:0018448	hydroxymethylmethylsilanediol oxidase activity	molecular_function	MF
gene_3441	1982001	GO:0018449	1-phenylethanol dehydrogenase activity	molecular_function	MF
gene_3441	1982001	GO:0018450	myrtenol dehydrogenase activity	molecular_function	MF
gene_3441	1982001	GO:0042469	versicolorin reductase activity	molecular_function	MF
gene_3441	1982001	GO:0045703	ketoreductase activity	molecular_function	MF
gene_3442	1982002	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3442	1982002	GO:0050660	FAD binding	molecular_function	MF
gene_3442	1982002	GO:0003824	catalytic activity	molecular_function	MF
gene_3443	1982003	GO:0006508	proteolysis	biological_process	BP
gene_3443	1982003	GO:0008451	X-Pro aminopeptidase activity	molecular_function	MF
gene_3443	1982003	GO:0008152	metabolic process	biological_process	BP
gene_3443	1982003	GO:0016787	hydrolase activity	molecular_function	MF
gene_3443	1982003	GO:0017088	X-Pro dipeptidyl-peptidase activity	molecular_function	MF
gene_3444	1982004	GO:0003700	transcription factor activity	molecular_function	MF
gene_3444	1982004	GO:0005634	nucleus	cellular_component	CC
gene_3444	1982004	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_3444	1982004	GO:0008270	zinc ion binding	molecular_function	MF
gene_3444	1982004	GO:0003676	nucleic acid binding	molecular_function	MF
gene_3444	1982004	GO:0005622	intracellular	cellular_component	CC
gene_3444	1982004	GO:0003677	DNA binding	molecular_function	MF
gene_3444	1982004	GO:0006350	transcription	biological_process	BP
gene_3446	1982006	GO:0006118	electron transport	biological_process	BP
gene_3446	1982006	GO:0006725	aromatic compound metabolic process	biological_process	BP
gene_3446	1982006	GO:0008198	ferrous iron binding	molecular_function	MF
gene_3446	1982006	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3446	1982006	GO:0008669	2,3-dihydroxy-phenylpropionate 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018542	2,3-dihydroxy DDT 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018555	phenanthrene dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018556	2,2',3-trihydroxybiphenyl dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018557	1,2-dihydroxyfluorene 1,1-alpha-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018558	5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018559	1,1-dichloro-2-(dihydroxy-4-chlorophenyl)-(4-chlorophenyl)ethene 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018560	protocatechuate 3,4-dioxygenase type II activity	molecular_function	MF
gene_3446	1982006	GO:0018561	2'-aminobiphenyl-2,3-diol 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018562	3,4-dihydroxyfluorene 4,4-alpha-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018563	2,3-dihydroxy-ethylbenzene 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018564	carbazole 1,9a-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018565	dihydroxydibenzothiophene dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018566	1,2-dihydroxynaphthalene-6-sulfonate 1,8a-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018567	styrene dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018568	3,4-dihydroxyphenanthrene dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018569	hydroquinone 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018570	p-cumate 2,3-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018571	2,3-dihydroxy-p-cumate dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018572	3,5-dichlorocatechol 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018573	2-aminophenol 1,6-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018574	2,6-dichloro-p-hydroquinone 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0018575	chlorocatechol 1,2-dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0019114	catechol dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0019117	dihydroxyfluorene dioxygenase activity	molecular_function	MF
gene_3446	1982006	GO:0047074	4-hydroxycatechol 1,2-dioxygenase activity	molecular_function	MF
gene_3447	1982007	GO:0008152	metabolic process	biological_process	BP
gene_3447	1982007	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3447	1982007	GO:0004029	aldehyde dehydrogenase (NAD) activity	molecular_function	MF
gene_3449	1982009	GO:0008152	metabolic process	biological_process	BP
gene_3449	1982009	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3449	1982009	GO:0004029	aldehyde dehydrogenase (NAD) activity	molecular_function	MF
gene_3452	1982012	GO:0003700	transcription factor activity	molecular_function	MF
gene_3452	1982012	GO:0005634	nucleus	cellular_component	CC
gene_3452	1982012	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_3452	1982012	GO:0008270	zinc ion binding	molecular_function	MF
gene_3452	1982012	GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	molecular_function	MF
gene_3453	1982013	GO:0006118	electron transport	biological_process	BP
gene_3453	1982013	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3455	1982015	GO:0006118	electron transport	biological_process	BP
gene_3455	1982015	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3456	1982016	GO:0003913	DNA photolyase activity	molecular_function	MF
gene_3456	1982016	GO:0006281	DNA repair	biological_process	BP
gene_3456	1982016	GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	MF
gene_3463	1982023	GO:0004194	pepsin A activity	molecular_function	MF
gene_3463	1982023	GO:0006508	proteolysis	biological_process	BP
gene_3464	1982024	GO:0003676	nucleic acid binding	molecular_function	MF
gene_3464	1982024	GO:0005622	intracellular	cellular_component	CC
gene_3464	1982024	GO:0008270	zinc ion binding	molecular_function	MF
gene_3464	1982024	GO:0003677	DNA binding	molecular_function	MF
gene_3464	1982024	GO:0005634	nucleus	cellular_component	CC
gene_3464	1982024	GO:0006350	transcription	biological_process	BP
gene_3466	1982026	GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	MF
gene_3466	1982026	GO:0018071	NAD(P)-cysteine ADP-ribosyltransferase activity	molecular_function	MF
gene_3466	1982026	GO:0018121	NAD(P)-asparagine ADP-ribosyltransferase activity	molecular_function	MF
gene_3466	1982026	GO:0018127	NAD(P)-serine ADP-ribosyltransferase activity	molecular_function	MF
gene_3466	1982026	GO:0043867	7-cyano-7-deazaguanine tRNA-ribosyltransferase activity	molecular_function	MF
gene_3468	1982028	GO:0003676	nucleic acid binding	molecular_function	MF
gene_3468	1982028	GO:0005622	intracellular	cellular_component	CC
gene_3468	1982028	GO:0008270	zinc ion binding	molecular_function	MF
gene_3469	1982029	GO:0004499	flavin-containing monooxygenase activity	molecular_function	MF
gene_3470	1982030	GO:0005215	transporter activity	molecular_function	MF
gene_3470	1982030	GO:0006810	transport	biological_process	BP
gene_3470	1982030	GO:0016021	integral to membrane	cellular_component	CC
gene_3472	1982032	GO:0005622	intracellular	cellular_component	CC
gene_3475	1982035	GO:0005524	ATP binding	molecular_function	MF
gene_3477	1982037	GO:0008152	metabolic process	biological_process	BP
gene_3477	1982037	GO:0016787	hydrolase activity	molecular_function	MF
gene_3477	1982037	GO:0050525	cutinase activity	molecular_function	MF
gene_3478	1982038	GO:0004175	endopeptidase activity	molecular_function	MF
gene_3478	1982038	GO:0005839	proteasome core complex	cellular_component	CC
gene_3478	1982038	GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	BP
gene_3478	1982038	GO:0004298	threonine endopeptidase activity	molecular_function	MF
gene_3478	1982038	GO:0004299	proteasome endopeptidase activity	molecular_function	MF
gene_3479	1982039	GO:0003677	DNA binding	molecular_function	MF
gene_3479	1982039	GO:0003887	DNA-directed DNA polymerase activity	molecular_function	MF
gene_3479	1982039	GO:0006350	transcription	biological_process	BP
gene_3479	1982039	GO:0005488	binding	molecular_function	MF
gene_3479	1982039	GO:0034061	DNA polymerase activity	molecular_function	MF
gene_3481	1982041	GO:0005488	binding	molecular_function	MF
gene_3489	1982049	GO:0005506	iron ion binding	molecular_function	MF
gene_3489	1982049	GO:0016226	iron-sulfur cluster assembly	biological_process	BP
gene_3489	1982049	GO:0051536	iron-sulfur cluster binding	molecular_function	MF
gene_3489	1982049	GO:0005515	protein binding	molecular_function	MF
gene_3490	1982050	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	MF
gene_3490	1982050	GO:0006457	protein folding	biological_process	BP
gene_3490	1982050	GO:0004600	cyclophilin	molecular_function	MF
gene_3490	1982050	GO:0030051	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	MF
gene_3490	1982050	GO:0042027	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	MF
gene_3494	1982054	GO:0000166	nucleotide binding	molecular_function	MF
gene_3494	1982054	GO:0004814	arginine-tRNA ligase activity	molecular_function	MF
gene_3494	1982054	GO:0005524	ATP binding	molecular_function	MF
gene_3494	1982054	GO:0005737	cytoplasm	cellular_component	CC
gene_3494	1982054	GO:0006412	translation	biological_process	BP
gene_3494	1982054	GO:0006420	arginyl-tRNA aminoacylation	biological_process	BP
gene_3494	1982054	GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	MF
gene_3494	1982054	GO:0006418	tRNA aminoacylation for protein translation	biological_process	BP
gene_3495	1982055	GO:0005506	iron ion binding	molecular_function	MF
gene_3495	1982055	GO:0006118	electron transport	biological_process	BP
gene_3495	1982055	GO:0016021	integral to membrane	cellular_component	CC
gene_3495	1982055	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_3495	1982055	GO:0050660	FAD binding	molecular_function	MF
gene_3495	1982055	GO:0000293	ferric-chelate reductase activity	molecular_function	MF
gene_3500	1982060	GO:0003700	transcription factor activity	molecular_function	MF
gene_3500	1982060	GO:0005634	nucleus	cellular_component	CC
gene_3500	1982060	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_3500	1982060	GO:0008270	zinc ion binding	molecular_function	MF
gene_3500	1982060	GO:0003677	DNA binding	molecular_function	MF
gene_3500	1982060	GO:0006350	transcription	biological_process	BP
gene_3501	1982061	GO:0008152	metabolic process	biological_process	BP
gene_3501	1982061	GO:0004409	homoaconitate hydratase activity	molecular_function	MF
gene_3503	1982063	GO:0009306	protein secretion	biological_process	BP
gene_3503	1982063	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	molecular_function	MF
gene_3503	1982063	GO:0016020	membrane	cellular_component	CC
gene_3504	1982064	GO:0005524	ATP binding	molecular_function	MF
gene_3504	1982064	GO:0016887	ATPase activity	molecular_function	MF
gene_3504	1982064	GO:0000166	nucleotide binding	molecular_function	MF
gene_3504	1982064	GO:0017111	nucleoside-triphosphatase activity	molecular_function	MF
gene_3504	1982064	GO:0006810	transport	biological_process	BP
gene_3504	1982064	GO:0016021	integral to membrane	cellular_component	CC
gene_3504	1982064	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	molecular_function	MF
gene_3504	1982064	GO:0004003	ATP-dependent DNA helicase activity	molecular_function	MF
gene_3504	1982064	GO:0004004	ATP-dependent RNA helicase activity	molecular_function	MF
gene_3504	1982064	GO:0008026	ATP-dependent helicase activity	molecular_function	MF
gene_3504	1982064	GO:0008094	DNA-dependent ATPase activity	molecular_function	MF
gene_3504	1982064	GO:0008186	RNA-dependent ATPase activity	molecular_function	MF
gene_3504	1982064	GO:0015462	protein-transmembrane transporting ATPase activity	molecular_function	MF
gene_3504	1982064	GO:0017116	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	MF
gene_3504	1982064	GO:0042623	ATPase activity, coupled	molecular_function	MF
gene_3504	1982064	GO:0042624	ATPase activity, uncoupled	molecular_function	MF
gene_3504	1982064	GO:0042625	ATPase activity, coupled to transmembrane movement of ions	molecular_function	MF
gene_3505	1982065	GO:0006535	cysteine biosynthetic process from serine	biological_process	BP
gene_3505	1982065	GO:0003824	catalytic activity	molecular_function	MF
gene_3505	1982065	GO:0008152	metabolic process	biological_process	BP
gene_3505	1982065	GO:0030170	pyridoxal phosphate binding	molecular_function	MF
gene_3505	1982065	GO:0004122	cystathionine beta-synthase activity	molecular_function	MF
gene_3505	1982065	GO:0005737	cytoplasm	cellular_component	CC
gene_3505	1982065	GO:0019343	cysteine biosynthetic process via cystathionine	biological_process	BP
