gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_3707	interaction_vs_self	1.96618220824779	1.42168386943487	1.74178798353618	0.816220965394749	0.414373767926958	0.493947842007348	1982267	1982521	jgi.p|Ophnu1|1982267	Ophnu1	OphioH327chr_3	69451	70080	-	prediction	23193	0				0									no	no
gene_3708	interaction_vs_self	30.1576636867643	-0.872183800707453	0.430814288389904	-2.0245006356848	0.0429186666354884	0.0676706182353621	1982268	1982522	jgi.p|Ophnu1|1982268	Ophnu1	OphioH327chr_3	70448	71434	-	prediction	23197	2	GO:0008152; GO:0008168	metabolic process; methyltransferase activity	biological_process; molecular_function	0									yes	no
gene_3709	interaction_vs_self	4100.17601816459	-0.332233671582949	0.0933739691310768	-3.5580973442027	0.000373550884092719	0.000860957341904598	1982269	1982523	jgi.p|Ophnu1|1982269	Ophnu1	OphioH327chr_3	73225	74664	-	prediction	23201	3	GO:0004356; GO:0006542; GO:0006807	glutamate-ammonia ligase activity; glutamine biosynthetic process; nitrogen compound metabolic process	biological_process; molecular_function	3	6.3.1.2	Glutamate--ammonia ligase.	ATP + L-glutamate + NH(3) = ADP + phosphate + L-glutamine.	\N	\N	Glutamate metabolism; Nitrogen metabolism; Peptidoglycan biosynthesis	Amino Acid Metabolism; Energy Metabolism; Metabolism of Complex Carbohydrates	METABOLIC	yes	yes
gene_3710	interaction_vs_self	1538.56647786157	0.589583213372792	0.160051912098086	3.68369990488757	0.000229872852407735	0.000544921522185048	1982270	1982524	jgi.p|Ophnu1|1982270	Ophnu1	OphioH327chr_3	76566	77471	+	prediction	23205	3	GO:0003858; GO:0008152; GO:0016491	3-hydroxybutyrate dehydrogenase activity; metabolic process; oxidoreductase activity	biological_process; molecular_function	2	1.1.1.30	3-hydroxybutyrate dehydrogenase.	(R)-3-hydroxybutanoate + NAD(+) = acetoacetate + NADH.	\N	\N	Butanoate metabolism; Synthesis and degradation of ketone bodies	Carbohydrate Metabolism; Lipid Metabolism	METABOLIC	yes	yes
gene_3711	interaction_vs_self	1936.62990379803	-0.0643460953034744	0.115485888064917	-0.557177126847778	0.577406415831516	0.650256403041413	1982271	1982525	jgi.p|Ophnu1|1982271	Ophnu1	OphioH327chr_3	77676	79400	-	prediction	23211	3	GO:0003824; GO:0004451; GO:0019752	carboxylic acid metabolic process; catalytic activity; isocitrate lyase activity	biological_process; molecular_function	1	4.1.3.1	Isocitrate lyase.	Isocitrate = succinate + glyoxylate.	\N	\N	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC	yes	yes
gene_3712	interaction_vs_self	2967.8080185298	0.115907704364407	0.0972094245742789	1.1923504832172	0.233123847442172	0.304244569919956	1982272	1982526	jgi.p|Ophnu1|1982272	Ophnu1	OphioH327chr_3	81176	82588	+	prediction	23215	3	GO:0004108; GO:0044262; GO:0046912	cellular carbohydrate metabolic process; citrate (Si)-synthase activity; transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	biological_process; molecular_function	1	2.3.3.1	Citrate (si)-synthase.	\N	Citrate + CoA = acetyl-CoA + H(2)O + oxaloacetate.	\N	\N	\N	\N	yes	yes
gene_3713	interaction_vs_self	47.7446565766549	-0.675147400544634	0.327167491686838	-2.06361395217982	0.0390543336701318	0.0621962969704797	1982273	1982527	jgi.p|Ophnu1|1982273	Ophnu1	OphioH327chr_3	84177	84902	+	prediction	23219	0				0									no	no
gene_3714	interaction_vs_self	1738.48236791995	0.587000826430563	0.0873042989860594	6.72361880512086	1.77265819190654e-11	8.95746996618655e-11	1982274	1982528	jgi.p|Ophnu1|1982274	Ophnu1	OphioH327chr_3	85213	86943	-	prediction	23223	2	GO:0004553; GO:0005975	carbohydrate metabolic process; hydrolase activity, hydrolyzing O-glycosyl compounds	biological_process; molecular_function	0									yes	no
gene_3715	interaction_vs_self	1339.10582174696	0.163402514372041	0.120491539708018	1.35613267759718	0.175056957391131	0.236168251421289	1982275	1982529	jgi.p|Ophnu1|1982275	Ophnu1	OphioH327chr_3	89893	93276	+	prediction	23227	8	GO:0004008; GO:0005524; GO:0006810; GO:0015662; GO:0016020; GO:0016820; GO:0030001; GO:0046872	ATP binding; ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism; copper-exporting ATPase activity; hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances; membrane; metal ion binding; metal ion transport; transport	biological_process; cellular_component; molecular_function	1	3.6.3.4	Copper-exporting ATPase.	ATP + H(2)O + Cu(2+)(In) = ADP + phosphate + Cu(2+)(Out).	Magnesium.	Menkes syndrome; MIM:309400. Occipital horn syndrome; MIM:304150. Wilson disease; MIM:277900.	\N	\N	\N	yes	yes
gene_3716	interaction_vs_self	1145.86691968093	-0.817258806933733	0.109795124566722	-7.44348904524524	9.80602377184667e-14	5.90292288938168e-13	1982276	1982530	jgi.p|Ophnu1|1982276	Ophnu1	OphioH327chr_3	93860	94486	-	prediction	23231	1	GO:0004526	ribonuclease P activity	molecular_function	1	3.1.26.5	Ribonuclease P.	Endonucleolytic cleavage of RNA, removing 5'-extra-nucleotide from tRNA precursor.	\N	\N	\N	\N	\N	yes	yes
gene_3717	interaction_vs_self	963.229458953897	-0.29944820288155	0.101720888688562	-2.94382212682361	0.00324186259550106	0.00637792319409079	1982277	1982531	jgi.p|Ophnu1|1982277	Ophnu1	OphioH327chr_3	95401	96453	+	prediction	23235	0				0									no	no
gene_3718	interaction_vs_self	8749.56472842034	-0.147781313849264	0.0699725976605467	-2.11198838960053	0.034687445155188	0.0560658101450925	1982278	1982532	jgi.p|Ophnu1|1982278	Ophnu1	OphioH327chr_3	96670	97834	-	prediction	23239	0				0									no	no
gene_3719	interaction_vs_self	10576.4770664431	0.0912845018414119	0.142145173820984	0.642192058918404	0.520748488445387	0.598336518267451	1982279	1982533	jgi.p|Ophnu1|1982279	Ophnu1	OphioH327chr_3	99248	99809	+	prediction	23245	4	GO:0015986; GO:0016469; GO:0046933; GO:0046961	ATP synthesis coupled proton transport; hydrogen ion transporting ATP synthase activity, rotational mechanism; hydrogen ion transporting ATPase activity, rotational mechanism; proton-transporting two-sector ATPase complex	biological_process; cellular_component; molecular_function	0									yes	no
gene_3720	interaction_vs_self	1563.91880334271	-0.442009031096821	0.121948611802026	-3.6245515595896	0.000289463271069938	0.000675519520272264	1982280	1982534	jgi.p|Ophnu1|1982280	Ophnu1	OphioH327chr_3	100665	101489	+	prediction	23255	1	GO:0004146	dihydrofolate reductase activity	molecular_function	2	1.5.1.3	Dihydrofolate reductase.	5,6,7,8-tetrahydrofolate + NADP(+) = 7,8-dihydrofolate + NADPH.	\N	\N	Folate biosynthesis; One carbon pool by folate	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_3721	interaction_vs_self	4389.7669931069	0.203148034209733	0.0589890468601493	3.44382635460028	0.000573543933120957	0.00128186320300663	1982281	1982535	jgi.p|Ophnu1|1982281	Ophnu1	OphioH327chr_3	101712	103223	-	prediction	23259	0				0									no	no
gene_3722	interaction_vs_self	867.344223686292	0.199987873902227	0.11661592805423	1.71492760242175	0.0863585012454197	0.126019224456323	1982282	1982536	jgi.p|Ophnu1|1982282	Ophnu1	OphioH327chr_3	103759	104890	+	prediction	23263	1	GO:0003676	nucleic acid binding	molecular_function	0									yes	no
gene_3723	interaction_vs_self	1.3139467068223	0.22244729379968	2.07529051141893	0.107188508103179	0.914639432108905	0.938063985143103	1982283	1982537	jgi.p|Ophnu1|1982283	Ophnu1	OphioH327chr_3	107125	107424	+	prediction	23269	0				0									no	no
gene_3724	interaction_vs_self	301.912564723342	1.39300241577504	0.137804960221325	10.1085070779584	5.06501959078413e-24	5.48123485424932e-23	1982284	1982538	jgi.p|Ophnu1|1982284	Ophnu1	OphioH327chr_3	111847	113373	+	prediction	23273	2	GO:0004553; GO:0005975	carbohydrate metabolic process; hydrolase activity, hydrolyzing O-glycosyl compounds	biological_process; molecular_function	0									yes	no
gene_3725	interaction_vs_self	111.034533380154	1.87760415601546	0.23558117148666	7.97009431681928	1.58553314968746e-15	1.07715585407339e-14	1982285	1982539	jgi.p|Ophnu1|1982285	Ophnu1	OphioH327chr_3	118334	121078	+	prediction	23277	0				0									no	no
gene_3726	interaction_vs_self	1052.26665579561	0.920464067130867	0.132872835036437	6.92740594327239	4.2862732986874e-12	2.28743762074589e-11	1982286	1982540	jgi.p|Ophnu1|1982286	Ophnu1	OphioH327chr_3	122975	124411	-	prediction	23281	0				0									no	no
gene_3727	interaction_vs_self	22572.766376954	-0.591796144136157	0.05534311507045	-10.693220708354	1.09501111654554e-26	1.3486755622489e-25	1982287	1982541	jgi.p|Ophnu1|1982287	Ophnu1	OphioH327chr_3	126857	127861	-	prediction	23289	3	GO:0005215; GO:0006810; GO:0016020	membrane; transport; transporter activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_3728	interaction_vs_self	5520.17404551941	-0.858978543440671	0.0539723390488987	-15.9151624439037	4.97377492802838e-57	1.51514282505064e-55	1982288	1982542	jgi.p|Ophnu1|1982288	Ophnu1	OphioH327chr_3	132455	133836	-	prediction	23293	4	GO:0003824; GO:0004410; GO:0019752; GO:0046912	carboxylic acid metabolic process; catalytic activity; homocitrate synthase activity; transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	biological_process; molecular_function	0									yes	no
gene_3729	interaction_vs_self	625.096550687805	1.91647362777744	0.161273736905516	11.8833584720631	1.44444926450288e-32	2.26041786181803e-31	1982289	1982543	jgi.p|Ophnu1|1982289	Ophnu1	OphioH327chr_3	139263	142802	+	prediction	23299	0				0									no	no
gene_3730	interaction_vs_self	700.301935885347	1.85166394024348	0.104659569999861	17.6922563339974	4.81098291430353e-70	1.98946926311296e-68	1982290	1982544	jgi.p|Ophnu1|1982290	Ophnu1	OphioH327chr_3	143508	144362	-	prediction	23303	3	GO:0008152; GO:0016491; GO:0047039	metabolic process; oxidoreductase activity; tetrahydroxynaphthalene reductase activity	biological_process; molecular_function	1	1.1.1.252	Tetrahydroxynaphthalene reductase.	Scytalone + NADP(+) = 1,3,6,8-tetrahydroxynaphthalene + NADPH.	\N	\N	\N	\N	\N	yes	yes
gene_3731	interaction_vs_self	2702.83588742763	-0.420946728186706	0.0969239918373581	-4.343060167116	1.40511631767903e-05	3.88997272940895e-05	1982291	1982545	jgi.p|Ophnu1|1982291	Ophnu1	OphioH327chr_3	146421	149402	+	prediction	23307	3	GO:0004553; GO:0005975; GO:0008422	beta-glucosidase activity; carbohydrate metabolic process; hydrolase activity, hydrolyzing O-glycosyl compounds	biological_process; molecular_function	3	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism; Flavonoids, stilbene and lignin biosynthesis; Starch and sucrose metabolism	Biosynthesis of Secondary Metabolites; Metabolism of Complex Carbohydrates; Metabolism of Other Amino Acids	METABOLIC	yes	yes
gene_3732	interaction_vs_self	2659.2899866233	1.72777043039391	0.0957047732510712	18.0531270458297	7.45480180573386e-73	3.27246684395291e-71	1982292	1982546	jgi.p|Ophnu1|1982292	Ophnu1	OphioH327chr_3	151974	153943	+	prediction	23311	4	GO:0003700; GO:0005634; GO:0006355; GO:0008270	nucleus; regulation of transcription, DNA-dependent; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_3733	interaction_vs_self	12.8052772796128	0.218835782099549	0.55751423409106	0.392520529016317	0.694673645960885	0.753090983969753	1982293	1982547	jgi.p|Ophnu1|1982293	Ophnu1	OphioH327chr_3	156373	156834	+	prediction	23319	0				0									no	no
gene_3734	interaction_vs_self	1378.94514306718	-1.33843189688396	0.104745061623825	-12.7779952212995	2.17606475341139e-37	4.06768694115594e-36	1982294	1982548	jgi.p|Ophnu1|1982294	Ophnu1	OphioH327chr_3	157468	158427	-	prediction	23323	3	GO:0004745; GO:0008152; GO:0016491	metabolic process; oxidoreductase activity; retinol dehydrogenase activity	biological_process; molecular_function	1	1.1.1.105	Retinol dehydrogenase.	Retinol + NAD(+) = retinal + NADH.	\N	\N	Retinol metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_3735	interaction_vs_self	1670.03046002603	0.476064156195507	0.0975602777809996	4.87969250419891	1.06251369513288e-06	3.38360016009579e-06	1982295	1982549	jgi.p|Ophnu1|1982295	Ophnu1	OphioH327chr_3	159628	160530	+	prediction	23327	2	GO:0008152; GO:0008168	metabolic process; methyltransferase activity	biological_process; molecular_function	0									yes	no
gene_3736	interaction_vs_self	1591.38735083713	0.0449753430885834	0.0679012591037852	0.662363904325248	0.507738030852181	0.586220332356983	1982296	1982550	jgi.p|Ophnu1|1982296	Ophnu1	OphioH327chr_3	164161	166263	+	prediction	23331	4	GO:0015520; GO:0015904; GO:0016021; GO:0046677	integral to membrane; response to antibiotic; tetracycline transport; tetracycline:hydrogen antiporter activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_3737	interaction_vs_self	159.577746683986	-0.571580150509991	0.168506877959468	-3.39202860697162	0.000693771963776013	0.00152980113599244	1982297	1982551	jgi.p|Ophnu1|1982297	Ophnu1	OphioH327chr_3	167225	168040	+	prediction	23335	0				0									no	no
gene_3738	interaction_vs_self	60.8932869809116	0.238076874473867	0.269339578400121	0.883928295603807	0.376734921536777	0.456454483843569	1982298	1982552	jgi.p|Ophnu1|1982298	Ophnu1	OphioH327chr_3	168260	169607	-	prediction	23339	5	GO:0004046; GO:0006508; GO:0008237; GO:0016787; GO:0046983	aminoacylase activity; hydrolase activity; metallopeptidase activity; protein dimerization activity; proteolysis	biological_process; molecular_function	1	3.5.1.14	Aminoacylase.	An N-acyl-L-amino acid + H(2)O = a fatty acid anion + an L-amino acid.	\N	\N	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC	yes	yes
gene_3739	interaction_vs_self	826.549579509395	0.0292417308579357	0.138407124333916	0.211273306910042	0.832674010800848	0.869973090742739	1982299	1982553	jgi.p|Ophnu1|1982299	Ophnu1	OphioH327chr_3	170007	171026	-	prediction	23345	0				0									no	no
gene_3740	interaction_vs_self	5008.97098968443	0.313568052279176	0.130547432434203	2.40194729557179	0.0163080578536372	0.0280636824344944	1982300	1982554	jgi.p|Ophnu1|1982300	Ophnu1	OphioH327chr_3	171963	175160	-	prediction	23349	0				0									no	no
gene_3741	interaction_vs_self	278.149251369742	-0.38530697444562	0.215391253573919	-1.78887010522639	0.0736357372995551	0.10957819234298	1982301	1982555	jgi.p|Ophnu1|1982301	Ophnu1	OphioH327chr_3	176973	178931	-	prediction	23355	0				0									no	no
gene_3742	interaction_vs_self	2404.95292839677	-1.4370739278186	0.144694067330473	-9.93180960582442	3.0271125671907e-23	3.15616121500029e-22	1982302	1982556	jgi.p|Ophnu1|1982302	Ophnu1	OphioH327chr_3	180384	180969	+	prediction	23361	0				0									no	no
gene_3743	interaction_vs_self	0.887763198215184	-2.72481308994648	2.44747313016784	-1.11331685580532	0.26557236967427	0.339805603051083	1982303	1982557	jgi.p|Ophnu1|1982303	Ophnu1	OphioH327chr_3	183592	186649	+	prediction	23369	2	GO:0008152; GO:0016491	metabolic process; oxidoreductase activity	biological_process; molecular_function	0									yes	no
gene_3744	interaction_vs_self	761.728861117377	-1.11798108686468	0.109042608464715	-10.2526994044392	1.15083811955969e-24	1.28773520306287e-23	1982304	1982558	jgi.p|Ophnu1|1982304	Ophnu1	OphioH327chr_3	186875	188845	+	prediction	23379	0				0									no	no
gene_3745	interaction_vs_self	133.648862956072	-0.238534441154931	0.184512154588918	-1.29278443301674	0.196085625887003	0.261528974383413	1982305	1982559	jgi.p|Ophnu1|1982305	Ophnu1	OphioH327chr_3	189694	190701	-	prediction	23383	0				0									no	no
gene_3746	interaction_vs_self	1132.80714594554	0.462484722003045	0.100266875008913	4.61253751013916	3.97782730807091e-06	1.17414488817541e-05	1982306	1982560	jgi.p|Ophnu1|1982306	Ophnu1	OphioH327chr_3	192550	194807	+	prediction	23387	0				0									no	no
gene_3747	interaction_vs_self	3996.72818499872	-0.163955299501334	0.0589593777765332	-2.78081800867632	0.00542221244776939	0.0101696184384106	1982307	1982561	jgi.p|Ophnu1|1982307	Ophnu1	OphioH327chr_3	195092	197663	-	prediction	23395	1	GO:0003824	catalytic activity	molecular_function	0									yes	no
gene_3748	interaction_vs_self	454.382054417968	-0.421215022664115	0.129303048932794	-3.25757997309904	0.00112366591049389	0.00238852252143722	1982308	1982562	jgi.p|Ophnu1|1982308	Ophnu1	OphioH327chr_3	198857	199984	+	prediction	23401	1	GO:0003676	nucleic acid binding	molecular_function	0									yes	no
gene_3749	interaction_vs_self	1928.40552711388	0.0770087838126212	0.070475355128298	1.09270515448172	0.274523275914809	0.34989863636551	1982309	1982563	jgi.p|Ophnu1|1982309	Ophnu1	OphioH327chr_3	200241	201595	-	prediction	23407	0				0									no	no
gene_3750	interaction_vs_self	4934.86020620078	0.785054917958102	0.0810192353294387	9.68973497177464	3.33392663935465e-22	3.29923838530356e-21	1982310	1982564	jgi.p|Ophnu1|1982310	Ophnu1	OphioH327chr_3	203573	205270	+	prediction	23413	2	GO:0005515; GO:0031105	protein binding; septin complex	cellular_component; molecular_function	0									yes	no
gene_3751	interaction_vs_self	5561.54681737607	-0.430108201991242	0.0860000654758996	-5.00125435499551	5.69585068288403e-07	1.87236873446572e-06	1982311	1982565	jgi.p|Ophnu1|1982311	Ophnu1	OphioH327chr_3	206260	207141	-	prediction	23427	0				0									no	no
gene_3752	interaction_vs_self	887.331459217173	0.000918474141562944	0.0850219029360401	0.01080279445467	0.991380784735684	0.996502996399419	1982312	1982566	jgi.p|Ophnu1|1982312	Ophnu1	OphioH327chr_3	210158	211841	+	prediction	23431	2	GO:0016021; GO:0050291	integral to membrane; sphingosine N-acyltransferase activity	cellular_component; molecular_function	2	2.3.1.24	Sphingosine N-acyltransferase.	Acyl-CoA + sphingosine = CoA + N-acylsphingosine.	\N	\N	Sphingoglycolipid metabolism; Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_3753	interaction_vs_self	654.898253856463	1.47878659635537	0.116215248624207	12.724548747791	4.31963122854987e-37	8.02083369119022e-36	1982313	1982567	jgi.p|Ophnu1|1982313	Ophnu1	OphioH327chr_3	213135	214190	-	prediction	23439	1	GO:0005576	extracellular region	cellular_component	0									yes	no
