ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Oxidative phosphorylation	Oxidative phosphorylation	1/267	8/1145	0.125	0.536048689138577	-0.725869506494925	0.881350405742515	0.999080029200713	0.999080029200713	gene_3968	1	onu_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
Biotin metabolism	Biotin metabolism	2/267	15/1145	0.133333333333333	0.571785268414482	-0.920215187482215	0.897898709964848	0.999080029200713	0.999080029200713	gene_2442/gene_5698	2	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	1/267	9/1145	0.111111111111111	0.476487723678735	-0.869121201468696	0.90921271151802	0.999080029200713	0.999080029200713	gene_4567	1	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	1/267	9/1145	0.111111111111111	0.476487723678735	-0.869121201468696	0.90921271151802	0.999080029200713	0.999080029200713	gene_6749	1	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Vitamin B6 metabolism	Vitamin B6 metabolism	3/267	23/1145	0.130434782608696	0.559355153883732	-1.17673201513514	0.932026399552871	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_4108	3	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Fatty acid biosynthesis (path 2)	Fatty acid biosynthesis (path 2)	1/267	11/1145	0.0909090909090909	0.389853592100783	-1.12084422641145	0.946888281470148	0.999080029200713	0.999080029200713	gene_7933	1	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Styrene degradation	Styrene degradation	3/267	25/1145	0.12	0.514606741573034	-1.35262097628506	0.954102769448535	0.999080029200713	0.999080029200713	gene_4253/gene_5515/gene_5766	3	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	5/267	37/1145	0.135135135135135	0.579512096366029	-1.43319694436906	0.956118079333201	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_3223/gene_4108/gene_4567	5	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
DNA polymerase	DNA polymerase	2/267	20/1145	0.1	0.428838951310861	-1.42042629663501	0.96612317456259	0.999080029200713	0.999080029200713	gene_680/gene_6064	2	onu_vs_self	significant	down	FALSE	REPLICATION AND REPAIR	REGULATORY
Phenylalanine metabolism	Phenylalanine metabolism	4/267	33/1145	0.121212121212121	0.519804789467711	-1.54292133855779	0.968425004758499	0.999080029200713	0.999080029200713	gene_1107/gene_4253/gene_5515/gene_5766	4	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Butanoate metabolism	Butanoate metabolism	8/267	56/1145	0.142857142857143	0.612627073301231	-1.63844068414085	0.969838720628134	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_1107/gene_3938/gene_4108/gene_4567/gene_6749/gene_6989	8	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	12/267	78/1145	0.153846153846154	0.659752232785941	-1.71585964606272	0.97264877778818	0.999080029200713	0.999080029200713	gene_249/gene_2164/gene_4253/gene_4421/gene_4567/gene_5515/gene_5762/gene_5766/gene_6240/gene_7678/gene_7852/gene_8175	12	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	1/267	14/1145	0.0714285714285714	0.306313536650615	-1.43951873025538	0.976283310940695	0.999080029200713	0.999080029200713	gene_3938	1	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Urea cycle and metabolism of amino groups	Urea cycle and metabolism of amino groups	1/267	16/1145	0.0625	0.268024344569288	-1.62529067094831	0.986163139913251	0.999080029200713	0.999080029200713	gene_1370	1	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Glutamate metabolism	Glutamate metabolism	2/267	26/1145	0.0769230769230769	0.32987611639297	-1.90523307547259	0.991592998381665	0.999080029200713	0.999080029200713	gene_3709/gene_5044	2	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	8/267	64/1145	0.125	0.536048689138577	-2.10557604538561	0.991690329062191	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_1107/gene_3938/gene_4108/gene_5515/gene_7103/gene_8270	8	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	1/267	21/1145	0.0476190476190476	0.204209024433744	-2.02883573883466	0.99641978589557	0.999080029200713	0.999080029200713	gene_4567	1	onu_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Fluorene degradation	Fluorene degradation	1/267	21/1145	0.0476190476190476	0.204209024433744	-2.02883573883466	0.99641978589557	0.999080029200713	0.999080029200713	gene_7994	1	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	8/267	69/1145	0.115942028985507	0.497204581229984	-2.37482223567077	0.996508653332744	0.999080029200713	0.999080029200713	gene_2290/gene_4034/gene_4567/gene_5171/gene_5230/gene_5515/gene_7839/gene_7944	8	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	4/267	45/1145	0.0888888888888889	0.381190178942988	-2.33447107371467	0.997161838396029	0.999080029200713	0.999080029200713	gene_174/gene_1107/gene_4052/gene_7391	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	1/267	26/1145	0.0384615384615385	0.164938058196485	-2.37416941928517	0.999080029200713	0.999080029200713	0.999080029200713	gene_7994	1	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	6/79	21/1145	0.285714285714286	4.14104882459313	3.95320316522675	0.00209899899561677	0.138533933710707	0.138533933710707	gene_1406/gene_1892/gene_3211/gene_7336/gene_8490/gene_8491	6	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	6/79	37/1145	0.162162162162162	2.35032500855286	2.27204667236159	0.0369198249899169	0.848613887585984	0.848613887585984	gene_1403/gene_1514/gene_3213/gene_3671/gene_5065/gene_7242	6	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	4/79	21/1145	0.19047619047619	2.76069921639542	2.21594827204516	0.0510662004727667	0.848613887585984	0.848613887585984	gene_1977/gene_3213/gene_4303/gene_7226	4	onu_vs_self	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	8/79	69/1145	0.115942028985507	1.68042560997982	1.58652535273029	0.0953631391457166	0.848613887585984	0.848613887585984	gene_2300/gene_2644/gene_2656/gene_3213/gene_3769/gene_4675/gene_4978/gene_5665	8	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	4/79	28/1145	0.142857142857143	2.07052441229656	1.56061925176561	0.121516351143947	0.848613887585984	0.848613887585984	gene_1514/gene_1735/gene_5121/gene_6707	4	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Methionine metabolism	Methionine metabolism	3/79	18/1145	0.166666666666667	2.41561181434599	1.64727621822427	0.121997506025285	0.848613887585984	0.848613887585984	gene_1833/gene_6120/gene_7990	3	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	4/79	31/1145	0.129032258064516	1.87015108207432	1.33653664785242	0.160155989274759	0.848613887585984	0.848613887585984	gene_1575/gene_4745/gene_6973/gene_8537	4	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Butanoate metabolism	Butanoate metabolism	6/79	56/1145	0.107142857142857	1.55289330922242	1.15443467674473	0.182990004309837	0.848613887585984	0.848613887585984	gene_3213/gene_4303/gene_4305/gene_5918/gene_6973/gene_7226	6	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Phenylalanine metabolism	Phenylalanine metabolism	4/79	33/1145	0.121212121212121	1.75680859225163	1.20043482491762	0.188147286733891	0.848613887585984	0.848613887585984	gene_2889/gene_3769/gene_5665/gene_7987	4	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	6/79	57/1145	0.105263157894737	1.52564956695536	1.10781501372227	0.193824003340133	0.848613887585984	0.848613887585984	gene_7/gene_2889/gene_3213/gene_3428/gene_5122/gene_6707	6	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Carbon fixation	Carbon fixation	3/79	23/1145	0.130434782608696	1.8904788112273	1.17392144157753	0.207948848468137	0.848613887585984	0.848613887585984	gene_5121/gene_5122/gene_6707	3	onu_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Sulfur metabolism	Sulfur metabolism	2/79	13/1145	0.153846153846154	2.22979552093476	1.21347078585745	0.224477156632884	0.848613887585984	0.848613887585984	gene_1523/gene_7990	2	onu_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	4/79	36/1145	0.111111111111111	1.61040787623066	1.01263646350848	0.232793173798024	0.848613887585984	0.848613887585984	gene_3671/gene_4310/gene_7242/gene_7987	4	onu_vs_self	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Propanoate metabolism	Propanoate metabolism	3/79	25/1145	0.12	1.73924050632911	1.01693853481556	0.245523763597214	0.848613887585984	0.848613887585984	gene_3213/gene_4304/gene_7226	3	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	4/79	37/1145	0.108108108108108	1.56688333903524	0.953833629618232	0.248242802317396	0.848613887585984	0.848613887585984	gene_1977/gene_2644/gene_4675/gene_5405	4	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	2/79	14/1145	0.142857142857143	2.07052441229656	1.0966732399337	0.2508490392435	0.848613887585984	0.848613887585984	gene_5506/gene_5893	2	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Glutamate metabolism	Glutamate metabolism	3/79	26/1145	0.115384615384615	1.67234664070107	0.943654087819541	0.264719153848576	0.848613887585984	0.848613887585984	gene_3658/gene_4303/gene_5918	3	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Biotin metabolism	Biotin metabolism	2/79	15/1145	0.133333333333333	1.93248945147679	0.98923230607426	0.277315984751372	0.848613887585984	0.848613887585984	gene_4163/gene_8226	2	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Histidine metabolism	Histidine metabolism	4/79	40/1145	0.1	1.44936708860759	0.787223543284128	0.295804832666726	0.848613887585984	0.848613887585984	gene_2889/gene_3213/gene_5665/gene_7987	4	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Fructose and mannose metabolism	Fructose and mannose metabolism	6/79	66/1145	0.0909090909090909	1.31760644418872	0.723266760646705	0.300604773356267	0.848613887585984	0.848613887585984	gene_7/gene_364/gene_5122/gene_6707/gene_8197/gene_8537	6	onu_vs_self	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	4/79	41/1145	0.0975609756097561	1.41401667181229	0.734637641487129	0.311950198751502	0.848613887585984	0.848613887585984	gene_1576/gene_3671/gene_7242/gene_7987	4	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	2/79	17/1145	0.117647058823529	1.70513775130305	0.797061501040164	0.330005505839444	0.848613887585984	0.848613887585984	gene_484/gene_4304	2	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	2/79	18/1145	0.111111111111111	1.61040787623066	0.710300922711708	0.356006505816214	0.848613887585984	0.848613887585984	gene_2644/gene_4675	2	onu_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	4/79	45/1145	0.0888888888888889	1.28832630098453	0.536960241530534	0.377137522791571	0.848613887585984	0.848613887585984	gene_3213/gene_3428/gene_5183/gene_7226	4	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Tyrosine metabolism	Tyrosine metabolism	5/79	59/1145	0.0847457627118644	1.22827719373525	0.489915944257217	0.385371357525959	0.848613887585984	0.848613887585984	gene_2889/gene_3428/gene_5665/gene_7987/gene_8612	5	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	6/79	73/1145	0.0821917808219178	1.19126062077337	0.459555061702481	0.39038245810693	0.848613887585984	0.848613887585984	gene_7/gene_1575/gene_3262/gene_5443/gene_5694/gene_7275	6	onu_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Erythromycin biosynthesis	Erythromycin biosynthesis	1/79	7/1145	0.142857142857143	2.07052441229656	0.773076407700052	0.394562376615628	0.848613887585984	0.848613887585984	gene_7	1	onu_vs_self	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Thiamine metabolism	Thiamine metabolism	1/79	7/1145	0.142857142857143	2.07052441229656	0.773076407700052	0.394562376615628	0.848613887585984	0.848613887585984	gene_1198	1	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	3/79	33/1145	0.0909090909090909	1.31760644418872	0.50378106185088	0.401222693497806	0.848613887585984	0.848613887585984	gene_1198/gene_2644/gene_4675	3	onu_vs_self	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Caprolactam degradation	Caprolactam degradation	2/79	20/1145	0.1	1.44936708860759	0.551680907105791	0.406879039923817	0.848613887585984	0.848613887585984	gene_1514/gene_3964	2	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	3/79	34/1145	0.0882352941176471	1.27885331347729	0.449165296095014	0.420433599863037	0.848613887585984	0.848613887585984	gene_3213/gene_5118/gene_7226	3	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Fluorene degradation	Fluorene degradation	2/79	21/1145	0.0952380952380952	1.38034960819771	0.478693378863573	0.431612357056089	0.848613887585984	0.848613887585984	gene_3671/gene_7242	2	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	1/79	8/1145	0.125	1.81170886075949	0.626921268276316	0.436591877711731	0.848613887585984	0.848613887585984	gene_6973	1	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Sterol biosynthesis	Sterol biosynthesis	2/79	22/1145	0.0909090909090909	1.31760644418872	0.40931600193148	0.455803257580434	0.848613887585984	0.848613887585984	gene_7231/gene_7987	2	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	5/79	64/1145	0.078125	1.13231803797468	0.29644501251706	0.456613716365631	0.848613887585984	0.848613887585984	gene_484/gene_3769/gene_7226/gene_7983/gene_8274	5	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	1/79	9/1145	0.111111111111111	1.61040787623066	0.500265062095673	0.475738088495173	0.848613887585984	0.848613887585984	gene_3213	1	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	1/79	9/1145	0.111111111111111	1.61040787623066	0.500265062095673	0.475738088495173	0.848613887585984	0.848613887585984	gene_4305	1	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Styrene degradation	Styrene degradation	2/79	25/1145	0.08	1.15949367088608	0.219407971552672	0.524729439980659	0.880124440249708	0.880124440249708	gene_3769/gene_7987	2	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Fatty acid biosynthesis (path 2)	Fatty acid biosynthesis (path 2)	1/79	11/1145	0.0909090909090909	1.31760644418872	0.288022938210833	0.546149289937336	0.880124440249708	0.880124440249708	gene_7226	1	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	1/79	12/1145	0.0833333333333333	1.207805907173	0.196916229962436	0.577766755629533	0.880124440249708	0.880124440249708	gene_7987	1	onu_vs_self	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Lysine degradation	Lysine degradation	4/79	60/1145	0.0666666666666667	0.966244725738397	-0.0730887194012411	0.606670443236043	0.880124440249708	0.880124440249708	gene_1027/gene_3213/gene_7226/gene_8226	4	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	3/79	45/1145	0.0666666666666667	0.966244725738397	-0.0628636380328428	0.613074719611737	0.880124440249708	0.880124440249708	gene_7/gene_1198/gene_6137	3	onu_vs_self	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Bile acid biosynthesis	Bile acid biosynthesis	3/79	45/1145	0.0666666666666667	0.966244725738397	-0.0628636380328428	0.613074719611737	0.880124440249708	0.880124440249708	gene_3213/gene_3428/gene_7987	3	onu_vs_self	strong	up	FALSE	Lipid Metabolism	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	1/79	14/1145	0.0714285714285714	1.03526220614828	0.0361235273288973	0.634619749107645	0.880124440249708	0.880124440249708	gene_7987	1	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Methane metabolism	Methane metabolism	1/79	14/1145	0.0714285714285714	1.03526220614828	0.0361235273288973	0.634619749107645	0.880124440249708	0.880124440249708	gene_7987	1	onu_vs_self	strong	up	FALSE	Energy Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	1/79	14/1145	0.0714285714285714	1.03526220614828	0.0361235273288973	0.634619749107645	0.880124440249708	0.880124440249708	gene_1576	1	onu_vs_self	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	5/79	78/1145	0.0641025641025641	0.929081467056151	-0.176552060364845	0.639436201611201	0.880124440249708	0.880124440249708	gene_3213/gene_3769/gene_5665/gene_7226/gene_7987	5	onu_vs_self	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
