gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_4014	1982574	1982828	jgi.p|Ophnu1|1982574	Ophnu1	OphioH327chr_3	1165300	1167198	+	prediction	25061	0				0									no	no	mRNA_4014	TRUE	61273.S3C6K6	2.77e-259	733.0	COG4886@1|root,KOG0619@2759|Eukaryota,3A91J@33154|Opisthokonta,3P75S@4751|Fungi,3QZ2Z@4890|Ascomycota,21SBD@147550|Sordariomycetes	4751|Fungi	S	Leucine Rich repeats (2 copies)													LRR_4,LRR_8	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1124.13932035877	0.639072261077119	0.0782518100681105	8.1668687346768	3.16496952205908e-16	2.25579842704627e-15	TRUE	FALSE	up
gene_4016	1982576	1982830	jgi.p|Ophnu1|1982576	Ophnu1	OphioH327chr_3	1178229	1179250	-	prediction	25073	0				0									no	no	mRNA_4016	FALSE																					OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	378.671818996179	-0.135931938410437	0.134739314254382	-1.0088513450039	0.313045932401687	0.39153611650474	FALSE	FALSE	down
gene_4017	1982577	1982831	jgi.p|Ophnu1|1982577	Ophnu1	OphioH327chr_3	1186361	1187362	-	prediction	25079	0				0									no	no	mRNA_4017	FALSE																					OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	794.856052744645	0.407398136197776	0.112270889869544	3.62870675266904	0.000284844576765064	0.000665285014217994	TRUE	FALSE	up
gene_4018	1982578	1982832	jgi.p|Ophnu1|1982578	Ophnu1	OphioH327chr_3	1193298	1193803	-	prediction	25085	0				0									no	no	mRNA_4018	FALSE																					OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	993.006039954768	0.662004961888984	0.0932882839084381	7.09633551131391	1.28108256428681e-12	7.05213295838915e-12	TRUE	FALSE	up
gene_4019	1982579	1982833	jgi.p|Ophnu1|1982579	Ophnu1	OphioH327chr_3	1200807	1205478	-	prediction	25091	0				0									no	no	mRNA_4019	TRUE	61273.S3C1U7	5.74e-310	921.0	2CMJT@1|root,2QQKF@2759|Eukaryota,39JA3@33154|Opisthokonta,3Q3M8@4751|Fungi,3RKNX@4890|Ascomycota,21R0X@147550|Sordariomycetes	4751|Fungi	S	Est1 DNA/RNA binding domain		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464											EST1_DNA_bind,PIN_4	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	13760.3101937927	-0.0317642335139219	0.060025381584581	-0.529180034768515	0.596680565232863	0.667913430891255	FALSE	FALSE	down
gene_4020	1982580	1982834	jgi.p|Ophnu1|1982580	Ophnu1	OphioH327chr_3	1209201	1212236	+	prediction	25099	0				0									no	no	mRNA_4020	TRUE	61273.S3D2L0	0.0	1679.0	KOG2103@1|root,KOG2103@2759|Eukaryota,394KZ@33154|Opisthokonta,3NWQ6@4751|Fungi,3QP8F@4890|Ascomycota,211YX@147550|Sordariomycetes,3UREK@5151|Ophiostomatales	4751|Fungi	S	Protein of unknown function (DUF1620)		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006457,GO:0008150,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0022406,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0032991,GO:0034975,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051640,GO:0051641,GO:0071840,GO:0072546,GO:0098796,GO:0098827,GO:0140056,GO:1990456											DUF1620,PQQ_2	SP	TRUE	0.039080	0.960875	CS pos: 19-20. Pr: 0.9299	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1119.93266556225	0.845344955366425	0.252431721421676	3.34880636476868	0.000811604959619159	0.00176912107317036	TRUE	FALSE	up
gene_4021	1982581	1982835	jgi.p|Ophnu1|1982581	Ophnu1	OphioH327chr_3	1213175	1214443	-	prediction	25103	2	GO:0003824; GO:0003877	ATP adenylyltransferase activity; catalytic activity	molecular_function	1	2.7.7.53	ATP adenylyltransferase.	ADP + ATP = phosphate + P(1),P(4)-bis(5'-adenosyl)tetraphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes	mRNA_4021	TRUE	61273.S3C6L2	6.5e-222	619.0	COG4360@1|root,2QRAQ@2759|Eukaryota,3A038@33154|Opisthokonta,3P2HW@4751|Fungi,3QU9G@4890|Ascomycota,21AW9@147550|Sordariomycetes,3US91@5151|Ophiostomatales	4751|Fungi	F	ATP adenylyltransferase			2.7.7.53	ko:K00988	ko00230,map00230		R00126,R01618	RC00002,RC02753,RC02795	ko00000,ko00001,ko01000				ATP_transf	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	130.27924397862	1.81569166527823	0.197202672783421	9.20723659395996	3.34628538902409e-20	2.97756787214618e-19	TRUE	TRUE	up
gene_4022	1982582	1982836	jgi.p|Ophnu1|1982582	Ophnu1	OphioH327chr_3	1215647	1216237	-	prediction	25107	0				0									no	no	mRNA_4022	TRUE	61273.S3C402	2.08e-120	347.0	COG3236@1|root,2S4FY@2759|Eukaryota,3A6B0@33154|Opisthokonta,3P41W@4751|Fungi,3QW23@4890|Ascomycota,21RI7@147550|Sordariomycetes,3UU3W@5151|Ophiostomatales	4751|Fungi	S	Domain of unknown function (DUF1768)				ko:K09935					ko00000				DUF1768	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	91.6677464968954	0.352686168348637	0.209906403398123	1.68020680950694	0.0929170849207187	0.13437578086186	FALSE	FALSE	up
gene_4023	1982583	1982837	jgi.p|Ophnu1|1982583	Ophnu1	OphioH327chr_3	1240218	1241114	+	prediction	25111	3	GO:0004514; GO:0009435; GO:0019363	NAD biosynthetic process; nicotinate-nucleotide diphosphorylase (carboxylating) activity; pyridine nucleotide biosynthetic process	biological_process; molecular_function	1	2.4.2.19	Nicotinate-nucleotide pyrophosphorylase (carboxylating).	Nicotinate D-ribonucleotide + diphosphate + CO(2) = pyridine-2,3-dicarboxylate + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes	mRNA_4023	TRUE	61273.S3CLZ1	2.42e-207	574.0	COG0157@1|root,KOG3008@2759|Eukaryota,38D18@33154|Opisthokonta,3NUQX@4751|Fungi,3QMBE@4890|Ascomycota,2117I@147550|Sordariomycetes,3USYQ@5151|Ophiostomatales	4751|Fungi	H	Involved in the catabolism of quinolinic acid (QA)	BNA6	GO:0003674,GO:0003824,GO:0004514,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006082,GO:0006139,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009072,GO:0009108,GO:0009117,GO:0009165,GO:0009308,GO:0009435,GO:0009987,GO:0016054,GO:0016740,GO:0016757,GO:0016763,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0034213,GO:0034354,GO:0034627,GO:0034641,GO:0034654,GO:0042430,GO:0042737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0043649,GO:0044106,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046395,GO:0046483,GO:0046496,GO:0046700,GO:0046874,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0072526,GO:0090407,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605	2.4.2.19	ko:K00767	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000				QRPTase_C,QRPTase_N	OTHER	FALSE	1.000000	0.000019		TRUE	FALSE	1	-	-	-	GT8	-	-	interaction_vs_self	464.99267798346	0.474933839531939	0.277240389086575	1.71307593780511	0.0866985701292163	0.126429260699505	FALSE	FALSE	up
gene_4024	1982584	1982838	jgi.p|Ophnu1|1982584	Ophnu1	OphioH327chr_3	1246464	1247621	+	prediction	25115	1	GO:0033164	glycolipid 6-alpha-mannosyltransferase activity	molecular_function	0									yes	no	mRNA_4024	TRUE	61273.S3C1V1	4.2e-250	689.0	COG3774@1|root,2QW2I@2759|Eukaryota,39T08@33154|Opisthokonta,3NUUF@4751|Fungi,3QK4V@4890|Ascomycota,21733@147550|Sordariomycetes,3UPUF@5151|Ophiostomatales	4751|Fungi	H	Glycosyltransferase sugar-binding region containing DXD motif	och1	GO:0000009,GO:0000030,GO:0000032,GO:0000136,GO:0000137,GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005975,GO:0005976,GO:0006056,GO:0006057,GO:0006080,GO:0006491,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030173,GO:0031090,GO:0031224,GO:0031228,GO:0031300,GO:0031301,GO:0031501,GO:0031506,GO:0031984,GO:0031985,GO:0032991,GO:0034645,GO:0042546,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0070085,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0097502,GO:0098588,GO:0098791,GO:0098796,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1990234	2.4.1.232	ko:K05528,ko:K05534	ko00513,ko01100,map00513,map01100	M00074	R08599		ko00000,ko00001,ko00002,ko01000,ko01003		GT32		Gly_transf_sug	OTHER	FALSE	0.553293	0.446700		TRUE	TRUE	3	2.4.1.257:12	GT32(129-211)	GT32_e68(132-210)	GT32	GT32_e68	-	interaction_vs_self	1879.78415217477	-0.116008356097038	0.108737632567873	-1.06686483195803	0.286032877505729	0.362624619586646	FALSE	FALSE	down
gene_4025	1982585	1982839	jgi.p|Ophnu1|1982585	Ophnu1	OphioH327chr_3	1248984	1251242	+	prediction	25119	12	GO:0003824; GO:0003996; GO:0004774; GO:0008152; GO:0015645; GO:0018853; GO:0018854; GO:0018855; GO:0018856; GO:0018857; GO:0043759; GO:0043762	2,4-dichlorobenzoate-CoA ligase activity; 2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity; 3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity; acyl-CoA ligase activity; aryl-CoA synthetase (ADP-forming) activity; benzoyl acetate-CoA ligase activity; branched-chain acyl-CoA synthetase (ADP-forming) activity; catalytic activity; fatty-acid ligase activity; metabolic process; perillyl-CoA synthetase activity; succinate-CoA ligase activity	biological_process; molecular_function	2	6.2.1.-	Acid--thiol ligases.	\N	\N	\N	Ethylbenzene degradation; Propanoate metabolism	Biodegradation of Xenobiotics; Carbohydrate Metabolism	METABOLIC	yes	yes	mRNA_4025	TRUE	61273.S3D2L3	0.0	1235.0	COG0318@1|root,KOG1177@2759|Eukaryota,38ES8@33154|Opisthokonta,3NUND@4751|Fungi,3QPRM@4890|Ascomycota,21365@147550|Sordariomycetes,3UTC7@5151|Ophiostomatales	4751|Fungi	I	AMP-binding enzyme C-terminal domain													AMP-binding,AMP-binding_C	OTHER	FALSE	1.000000	0.000007		TRUE	FALSE	1	-	-	-	GT32	-	-	interaction_vs_self	178.570317482907	-1.09904871245811	0.193982084581651	-5.66572276418395	1.46406079091395e-08	5.6681865084683e-08	TRUE	TRUE	down
gene_4026	1982586	1982840	jgi.p|Ophnu1|1982586	Ophnu1	OphioH327chr_3	1251334	1252845	-	prediction	25123	2	GO:0003824; GO:0003963	catalytic activity; RNA-3'-phosphate cyclase activity	molecular_function	1	6.5.1.4	RNA-3'-phosphate cyclase.	ATP + RNA 3'-terminal-phosphate = AMP + diphosphate + RNA terminal- 2',3'-cyclic-phosphate.	\N	\N	\N	\N	\N	yes	yes	mRNA_4026	TRUE	61273.S3C6L6	1.48e-219	620.0	COG0430@1|root,KOG3980@2759|Eukaryota,38D3Q@33154|Opisthokonta,3P2EM@4751|Fungi,3QRR5@4890|Ascomycota,214AW@147550|Sordariomycetes,3UVG4@5151|Ophiostomatales	4751|Fungi	A	RNA 3'-terminal phosphate cyclase			6.5.1.4	ko:K01974					ko00000,ko01000				RTC	OTHER	FALSE	0.999984	0.000060		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	231.572545339185	0.911135363916127	0.18587308238376	4.90192206548212	9.49034886774307e-07	3.04032134385781e-06	TRUE	FALSE	up
gene_4027	1982587	1982841	jgi.p|Ophnu1|1982587	Ophnu1	OphioH327chr_3	1253689	1258669	-	prediction	25129	0				0									no	no	mRNA_4027	TRUE	61273.S3C407	0.0	2369.0	KOG0379@1|root,KOG0379@2759|Eukaryota,38C0C@33154|Opisthokonta,3NXSA@4751|Fungi,3QR0G@4890|Ascomycota,211CD@147550|Sordariomycetes,3UTAJ@5151|Ophiostomatales	4751|Fungi	S	Kelch motif	KEL2	GO:0000003,GO:0000133,GO:0000278,GO:0000281,GO:0000746,GO:0000747,GO:0000755,GO:0000910,GO:0000935,GO:0001100,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005856,GO:0005874,GO:0005875,GO:0005881,GO:0005933,GO:0005934,GO:0005935,GO:0005937,GO:0005938,GO:0007049,GO:0007088,GO:0007096,GO:0007163,GO:0007346,GO:0008104,GO:0008150,GO:0008360,GO:0009987,GO:0010564,GO:0010639,GO:0010948,GO:0015630,GO:0016020,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0022603,GO:0022604,GO:0030427,GO:0030428,GO:0031110,GO:0031111,GO:0031113,GO:0031115,GO:0031333,GO:0031500,GO:0032153,GO:0032155,GO:0032187,GO:0032231,GO:0032271,GO:0032272,GO:0032465,GO:0032505,GO:0032506,GO:0032878,GO:0032879,GO:0032886,GO:0032956,GO:0032970,GO:0032991,GO:0033036,GO:0033043,GO:0034613,GO:0035371,GO:0035838,GO:0035839,GO:0035840,GO:0036214,GO:0042763,GO:0042764,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043254,GO:0043332,GO:0044087,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0044703,GO:0044764,GO:0045786,GO:0045839,GO:0045930,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0051049,GO:0051128,GO:0051129,GO:0051179,GO:0051285,GO:0051286,GO:0051301,GO:0051302,GO:0051493,GO:0051494,GO:0051641,GO:0051704,GO:0051726,GO:0051783,GO:0051784,GO:0060627,GO:0061160,GO:0061172,GO:0061245,GO:0061246,GO:0061640,GO:0065007,GO:0065008,GO:0070507,GO:0070727,GO:0071944,GO:0071963,GO:0072697,GO:0090337,GO:0097427,GO:0099070,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:0099738,GO:0110053,GO:0120025,GO:0120038,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902405,GO:1902410,GO:1902486,GO:1902903,GO:1902904,GO:1903047,GO:1904511,GO:1904758,GO:1990151,GO:1990615,GO:1990752,GO:1990778,GO:1990896,GO:2000099,GO:2000100,GO:2000114,GO:2000769,GO:2000771											Kelch_1,Kelch_3,Kelch_4,Kelch_5	OTHER	FALSE	1.000000	0.000019		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2165.14147225754	-0.0933742182557309	0.112578045978195	-0.829417649279649	0.406868117893672	0.486618295594501	FALSE	FALSE	down
gene_4028	1982588	1982842	jgi.p|Ophnu1|1982588	Ophnu1	OphioH327chr_3	1265174	1269926	+	prediction	25137	1	GO:0005488	binding	molecular_function	0									yes	no	mRNA_4028	TRUE	61273.S3CLZ5	0.0	2741.0	KOG1517@1|root,KOG1517@2759|Eukaryota,38C2A@33154|Opisthokonta,3NUIX@4751|Fungi,3QKMM@4890|Ascomycota,213HJ@147550|Sordariomycetes,3UPNH@5151|Ophiostomatales	4751|Fungi	D	Raptor N-terminal CASPase like domain	KOG1	GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0001101,GO:0001558,GO:0001932,GO:0001934,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005886,GO:0006950,GO:0007154,GO:0007165,GO:0008150,GO:0008361,GO:0009267,GO:0009605,GO:0009719,GO:0009893,GO:0009894,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010494,GO:0010506,GO:0010562,GO:0010604,GO:0016020,GO:0016043,GO:0019220,GO:0019222,GO:0023052,GO:0030307,GO:0030674,GO:0031090,GO:0031136,GO:0031137,GO:0031139,GO:0031323,GO:0031325,GO:0031329,GO:0031399,GO:0031401,GO:0031667,GO:0031668,GO:0031669,GO:0031929,GO:0031931,GO:0032182,GO:0032268,GO:0032270,GO:0032535,GO:0032991,GO:0033554,GO:0033674,GO:0035556,GO:0035770,GO:0036464,GO:0038201,GO:0040008,GO:0042221,GO:0042325,GO:0042327,GO:0042594,GO:0043085,GO:0043130,GO:0043200,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043549,GO:0043900,GO:0043902,GO:0044093,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045859,GO:0045860,GO:0045927,GO:0045937,GO:0046999,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051716,GO:0060090,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071229,GO:0071230,GO:0071310,GO:0071417,GO:0071495,GO:0071496,GO:0071840,GO:0071900,GO:0071902,GO:0071944,GO:0080090,GO:0090066,GO:0098588,GO:0098805,GO:0098852,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1990904,GO:2000241,GO:2000243		ko:K07204	ko04136,ko04138,ko04140,ko04150,ko04151,ko04152,ko04211,ko04213,ko04714,ko04910,ko05206,map04136,map04138,map04140,map04150,map04151,map04152,map04211,map04213,map04714,map04910,map05206				ko00000,ko00001,ko04131				HEAT,Raptor_N,WD40	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	3167.87928723063	-0.323433775432137	0.0769094735697195	-4.20538277562049	2.60640655751192e-05	6.95041748669846e-05	TRUE	FALSE	down
gene_4029	1982589	1982843	jgi.p|Ophnu1|1982589	Ophnu1	OphioH327chr_3	1271454	1273295	+	prediction	25143	8	GO:0000166; GO:0004812; GO:0004815; GO:0005524; GO:0005737; GO:0006412; GO:0006418; GO:0006422	aminoacyl-tRNA ligase activity; aspartate-tRNA ligase activity; aspartyl-tRNA aminoacylation; ATP binding; cytoplasm; nucleotide binding; translation; tRNA aminoacylation for protein translation	biological_process; cellular_component; molecular_function	2	6.1.1.12	Aspartate--tRNA ligase.	ATP + L-aspartate + tRNA(Asp) = AMP + diphosphate + L-aspartyl- tRNA(Asp).	\N	\N	Alanine and aspartate metabolism; Aminoacyl-tRNA biosynthesis	Amino Acid Metabolism; TRANSLATION	METABOLIC; REGULATORY	yes	yes	mRNA_4029	TRUE	61273.S3CLX8	0.0	1046.0	COG0017@1|root,KOG0556@2759|Eukaryota,38CRQ@33154|Opisthokonta,3NUP6@4751|Fungi,3QM7K@4890|Ascomycota,212BE@147550|Sordariomycetes,3UT4N@5151|Ophiostomatales	4751|Fungi	J	tRNA synthetases class II (D, K and N)			6.1.1.12	ko:K22503	ko00970,map00970	M00359	R05577	RC00055,RC00523	ko00000,ko00001,ko01000,ko01007,ko03016				tRNA-synt_2,tRNA_anti-codon	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1812.09618368181	1.06425890961667	0.153061288248887	6.95315531309344	3.5720504717364e-12	1.91463694665395e-11	TRUE	TRUE	up
gene_4030	1982590	1982844	jgi.p|Ophnu1|1982590	Ophnu1	OphioH327chr_3	1273737	1274738	-	prediction	25147	0				0									no	no	mRNA_4030	TRUE	61273.S3C3Z2	5.25e-154	442.0	2E1II@1|root,2S8VH@2759|Eukaryota,3A6XR@33154|Opisthokonta,3P5YJ@4751|Fungi,3QVEF@4890|Ascomycota,21ACH@147550|Sordariomycetes,3UVNF@5151|Ophiostomatales	4751|Fungi	S	Ribonucleotide reductase inhibitor													RNR_inhib	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	402.044247351413	0.0114158883019198	0.137444946054254	0.0830578979412858	0.9338055027003	0.952239220958596	FALSE	FALSE	up
gene_4031	1982591	1982845	jgi.p|Ophnu1|1982591	Ophnu1	OphioH327chr_3	1275686	1277287	-	prediction	25151	0				0									no	no	mRNA_4031	TRUE	61273.S3C6K3	1.01e-209	599.0	2D005@1|root,2SCAA@2759|Eukaryota,39XYM@33154|Opisthokonta,3P2W8@4751|Fungi,3QVYG@4890|Ascomycota,212G3@147550|Sordariomycetes,3UPQN@5151|Ophiostomatales	4751|Fungi	S	Survival motor neuron (SMN) interacting protein 1 (SIP1)													SIP1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	478.699833445734	-0.451341156780126	0.12233322434288	-3.68944053591761	0.000224747750753679	0.000534251804068729	TRUE	FALSE	down
gene_4032	1982592	1982846	jgi.p|Ophnu1|1982592	Ophnu1	OphioH327chr_3	1278632	1279499	-	prediction	25155	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	intracellular; ribosome; structural constituent of ribosome; translation	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_4032	TRUE	61273.S3D2J9	5.72e-54	169.0	COG2051@1|root,KOG1779@2759|Eukaryota,3A63N@33154|Opisthokonta,3P557@4751|Fungi,3QY1T@4890|Ascomycota,21AV3@147550|Sordariomycetes,3UVUV@5151|Ophiostomatales	4751|Fungi	J	Ribosomal protein S27	rps27	GO:0000028,GO:0000462,GO:0000469,GO:0000478,GO:0000479,GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0016070,GO:0016072,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02978	ko03010,map03010	M00177,M00179			br01610,ko00000,ko00001,ko00002,ko03011				Ribosomal_S27e	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	11375.2075355579	0.0635684343813	0.115872149124974	0.548608400390832	0.583274219701138	0.655743015582051	FALSE	FALSE	up
