# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-B" "-C" "-s" "1" "-t" "exon" "-g" "gene_id" "-a" "/home/alex/dual-rnaseq-elm-fungi/audit/strandedness/ophiostoma.gtf" "-o" "/home/alex/dual-rnaseq-elm-fungi/results/ophiostoma/gene_counts/ophiostoma_gene_featurecounts.txt" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/149_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/150_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/151_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/152_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/153_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/154_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/155_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/156_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/157_ophiostoma.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/149_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/150_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/151_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/152_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/153_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/154_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/155_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/156_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/157_ophiostoma.sorted.bam
gene_4109	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1538202;1540044;1540186;1540323	1539988;1540130;1540265;1540354	-;-;-;-	1986	3660	3574	3170	6014	4651	10793	5180	5633	7454
gene_4110	OphioH327chr_3;OphioH327chr_3	1541117;1541199	1541141;1541611	+;+	438	482	496	532	411	400	449	692	977	1037
gene_4111	OphioH327chr_3	1545520	1547724	+	2205	683	545	548	747	666	1360	1223	1438	1861
gene_4112	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1548066;1548748;1549102;1549394	1548686;1549031;1549132;1549432	-;-;-;-	975	40319	37185	33883	20285	15751	28918	40637	52908	68409
gene_4113	OphioH327chr_3;OphioH327chr_3	1551527;1551799	1551726;1551856	+;+	258	605	513	581	391	388	434	1209	1634	2005
gene_4114	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1552578;1552864;1553262;1553495	1552736;1553184;1553430;1553724	+;+;+;+	879	254	272	212	328	304	617	697	718	1119
gene_4115	OphioH327chr_3;OphioH327chr_3	1554244;1555951	1555894;1556972	-;-	2673	1092	1140	1072	599	572	826	1255	1746	2492
gene_4116	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1558437;1558771;1559683	1558708;1558950;1559695	-;-;-	465	6120	6026	6199	2918	2293	3489	6936	11135	10625
gene_4117	OphioH327chr_3	1562024	1564423	-	2400	72	71	76	65	48	74	154	198	248
gene_4118	OphioH327chr_3	1567045	1568466	+	1422	751	791	724	664	466	1154	2749	3407	4107
gene_4119	OphioH327chr_3	1569153	1569953	-	801	26	27	34	31	21	65	89	101	129
gene_4120	OphioH327chr_3;OphioH327chr_3	1571440;1571542	1571478;1575033	+;+	3531	874	848	817	923	688	1493	1916	1982	2883
gene_4121	OphioH327chr_3	1575264	1578188	-	2925	198	182	177	314	219	442	485	509	716
gene_4122	OphioH327chr_3	1578642	1579706	-	1065	151	190	167	78	76	125	213	298	452
gene_4123	OphioH327chr_3;OphioH327chr_3	1581779;1583588	1583518;1583881	-;-	2034	630	619	588	336	232	462	1545	2260	2446
gene_4124	OphioH327chr_3;OphioH327chr_3	1585706;1588291	1588222;1588404	-;-	2631	1538	1435	1229	1722	1204	3396	5245	4626	6201
gene_4125	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1590122;1590399;1590881;1591447	1590333;1590829;1591379;1592488	-;-;-;-	2184	2447	2466	2081	1723	1416	3426	5381	5769	8527
gene_4126	OphioH327chr_3	1593928	1596243	+	2316	1608	1624	1513	1160	859	1869	3168	3796	4855
gene_4127	OphioH327chr_3	1596791	1600783	-	3993	963	840	727	771	627	1650	2481	2185	3940
gene_4128	OphioH327chr_3;OphioH327chr_3	1603020;1603292	1603170;1604946	+;+	1806	563	556	492	417	335	683	1161	1302	1903
gene_4129	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1605657;1606166;1609594	1606109;1609362;1609783	-;-;-	3840	2517	2396	2142	1867	1469	3210	3544	3802	5874
gene_4130	OphioH327chr_3	1612929	1615958	-	3030	1968	1977	1696	6129	4807	11314	3172	3401	4829
gene_4131	OphioH327chr_3;OphioH327chr_3	1622500;1623089	1623016;1623105	-;-	534	802	734	674	936	722	1847	2510	2351	3005
gene_4132	OphioH327chr_3;OphioH327chr_3	1624745;1630351	1630285;1630530	+;+	5721	3205	3101	2770	1889	1608	3339	3876	5128	8321
gene_4133	OphioH327chr_3	1631229	1633487	-	2259	76	92	68	175	152	275	60	81	101
gene_4134	OphioH327chr_3	1634578	1635966	-	1389	862	931	1013	504	546	546	1011	1815	1795
gene_4135	OphioH327chr_3	1639452	1641122	-	1671	1646	1661	1604	2389	1966	3167	4472	6455	7670
gene_4136	OphioH327chr_3;OphioH327chr_3	1642280;1642410	1642285;1642991	+;+	588	1299	1368	1476	1012	971	914	1777	3414	2774
gene_4137	OphioH327chr_3;OphioH327chr_3	1643294;1645347	1645292;1645432	-;-	2085	379	407	355	430	385	688	788	1080	1316
gene_4138	OphioH327chr_3	1645715	1646143	-	429	17	8	13	5	2	8	26	25	34
gene_4139	OphioH327chr_3	1647324	1648100	+	777	19	15	13	13	8	26	51	42	28
gene_4140	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1650295;1651494;1651762;1651941	1651430;1651608;1651803;1652009	-;-;-;-	1362	5063	4871	4600	2134	1922	3421	6010	7847	8930
gene_4141	OphioH327chr_3	1654328	1655710	-	1383	119	136	130	98	87	138	280	421	416
gene_4142	OphioH327chr_3;OphioH327chr_3	1669223;1669524	1669442;1670518	+;+	1215	76	100	101	4	5	13	8	8	13
gene_4143	OphioH327chr_3	1670982	1672175	+	1194	580	565	604	352	306	330	819	1435	1417
gene_4144	OphioH327chr_3;OphioH327chr_3	1674290;1674561	1674504;1674732	+;+	387	102	96	103	64	52	52	118	202	230
gene_4145	OphioH327chr_3	1676808	1678406	+	1599	2015	2037	1987	1241	1076	1817	2022	2583	3393
gene_4146	OphioH327chr_3	1679934	1682612	+	2679	592	547	494	4968	4086	9285	11794	12923	18108
gene_4147	OphioH327chr_3	1682710	1684224	-	1515	5619	5282	4748	8265	6665	13270	19536	22600	28592
gene_4148	OphioH327chr_3	1685080	1685679	-	600	2141	2063	2035	1020	863	1554	2972	3697	3593
gene_4149	OphioH327chr_3;OphioH327chr_3	1687278;1688010	1687954;1688232	-;-	900	12839	11414	10511	3619	2986	7401	6955	7310	8873
gene_4150	OphioH327chr_3	1689136	1692012	-	2877	161553	151416	132325	131485	100267	254292	37645	38466	53230
gene_4151	OphioH327chr_3	1693706	1694950	+	1245	8086	7475	6771	12748	9886	23161	4373	4668	5740
gene_4152	OphioH327chr_3;OphioH327chr_3	1695141;1695530	1695472;1696166	-;-	969	19	13	9	19	5	16	32	31	27
gene_4153	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1697478;1697998;1698249	1697938;1698180;1698660	+;+;+	1056	129	130	114	130	96	235	202	181	206
gene_4154	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1698809;1698973;1699133;1699408;1699720;1700407	1698921;1699078;1699355;1699661;1700347;1700918	-;-;-;-;-;-	1836	279	250	253	422	356	917	1097	1080	1616
gene_4155	OphioH327chr_3	1702783	1704657	+	1875	48	52	49	78	66	134	252	224	324
gene_4156	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1705021;1705111;1705691;1705846	1705038;1705622;1705780;1706071	+;+;+;+	846	3	7	4	3	6	17	8	12	15
gene_4157	OphioH327chr_3;OphioH327chr_3	1710016;1710081	1710026;1712388	+;+	2319	39	24	52	80	66	135	183	236	282
gene_4158	OphioH327chr_3	1712645	1715389	-	2745	3098	2847	2508	2694	2125	5095	8123	8570	12628
gene_4159	OphioH327chr_3	1716644	1718389	-	1746	582	557	494	646	471	973	538	711	853
gene_4160	OphioH327chr_3	1719401	1720312	-	912	3422	3327	2891	6418	5006	11256	11720	12845	16489
gene_4161	OphioH327chr_3;OphioH327chr_3	1721901;1722698	1722398;1722748	-;-	549	9980	9036	8370	8936	6722	15079	17921	19997	25957
gene_4162	OphioH327chr_3	1737620	1739662	-	2043	957	966	921	918	733	1468	2081	2740	3283
gene_4163	OphioH327chr_3	1740258	1741709	-	1452	23	16	16	11	7	23	56	68	95
gene_4164	OphioH327chr_3;OphioH327chr_3	1744910;1745059	1744982;1747730	+;+	2745	1298	1282	1152	570	537	943	2111	2605	3561
gene_4165	OphioH327chr_3;OphioH327chr_3	1748147;1749473	1749393;1749692	-;-	1467	1303	1237	1093	553	450	1136	2822	2949	3770
gene_4166	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1751378;1751574;1752253	1751421;1752188;1753267	+;+;+	1674	3069	3028	2832	2030	1566	2909	4050	5321	6883
gene_4167	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1753675;1753868;1755656;1755823	1753798;1755554;1755716;1755912	-;-;-;-	1962	1978	1913	1817	1698	1322	2372	2686	3320	4623
gene_4168	OphioH327chr_3;OphioH327chr_3	1758594;1760810	1760725;1760909	-;-	2232	1730	1746	1666	1983	1474	2433	3190	4159	5224
gene_4169	OphioH327chr_3	1761994	1763022	+	1029	1363	1408	1255	1413	1129	1811	2765	3820	4051
gene_4170	OphioH327chr_3	1763280	1764731	-	1452	718	780	702	708	627	764	795	1384	1420
gene_4171	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1766367;1766677;1766931	1766530;1766869;1768682	+;+;+	2109	843	762	699	575	508	1066	1286	1610	1889
gene_4172	OphioH327chr_3;OphioH327chr_3	1769029;1772298	1772217;1772342	-;-	3234	1171	1096	907	1194	913	2180	3069	3242	4731
gene_4173	OphioH327chr_3;OphioH327chr_3	1777686;1778736	1778660;1781690	+;+	3930	2013	1900	1608	1307	993	2374	2025	2228	3748
gene_4174	OphioH327chr_3;OphioH327chr_3	1782623;1783354	1783290;1784416	-;-	1731	598	687	563	584	484	979	1662	2169	2261
gene_4175	OphioH327chr_3	1786373	1787248	+	876	4230	3947	3499	5712	4311	10318	11617	11756	16002
gene_4176	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1788068;1789280;1789613	1789220;1789554;1789999	-;-;-	1815	1187	1143	924	348	238	537	857	982	1229
gene_4177	OphioH327chr_3	1793537	1794862	-	1326	194	179	170	204	219	254	307	626	525
gene_4178	OphioH327chr_3;OphioH327chr_3	1795820;1796412	1796359;1797701	+;+	1830	517	458	423	464	405	563	917	1355	1601
gene_4179	OphioH327chr_3;OphioH327chr_3	1797896;1798514	1798453;1798534	-;-	579	494	515	592	414	371	469	817	1225	1237
gene_4180	OphioH327chr_3	1798860	1806512	-	7653	2225	2109	1865	1706	1510	2790	3379	5019	6972
gene_4181	OphioH327chr_3;OphioH327chr_3	1806873;1807191	1807090;1807335	-;-	363	116	100	104	91	93	154	213	274	380
gene_4182	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1808338;1809932;1812786	1809875;1812719;1813049	+;+;+	4590	2828	2620	2276	2327	1785	4285	6699	6894	10405
gene_4183	OphioH327chr_3	1816944	1817810	+	867	2481	2289	2163	4175	3675	9941	8883	9240	11796
gene_4184	OphioH327chr_3;OphioH327chr_3	1819135;1819649	1819593;1819918	-;-	729	1420	1237	1300	836	758	1151	1893	2383	2926
gene_4185	OphioH327chr_3	1823035	1824534	-	1500	256	240	235	271	234	388	727	896	1212
gene_4186	OphioH327chr_3;OphioH327chr_3	1827694;1827814	1827743;1828822	-;-	1059	278	306	292	307	265	358	667	860	1019
gene_4187	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1829440;1829538;1829602	1829474;1829546;1830136	+;+;+	579	1235	1221	1102	1088	938	1726	3944	4415	4724
gene_4188	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1834446;1835254;1835498;1836981;1837320	1835192;1835429;1836923;1837259;1837481	+;+;+;+;+	2790	3428	3338	2841	3419	2788	5461	5741	6811	9883
gene_4189	OphioH327chr_3	1839241	1839759	+	519	1	1	1	3	1	3	0	0	1
gene_4190	OphioH327chr_3;OphioH327chr_3	1840918;1841786	1841720;1842131	-;-	1149	609	605	572	826	661	1522	2071	2008	2577
gene_4191	OphioH327chr_3;OphioH327chr_3	1842679;1842923	1842869;1842929	+;+	198	439	426	407	458	390	404	567	999	938
gene_4192	OphioH327chr_3	1843778	1844104	+	327	0	2	1	2	1	2	0	0	0
gene_4193	OphioH327chr_3	1845959	1847497	+	1539	1546	1528	1315	1124	996	1747	2719	3538	4750
gene_4194	OphioH327chr_3	1850744	1851364	-	621	710	599	539	412	319	665	951	1216	1491
gene_4195	OphioH327chr_3	1852810	1854675	-	1866	2137	2129	1942	2034	1803	2997	4824	6533	9487
gene_4196	OphioH327chr_3;OphioH327chr_3	1859016;1859385	1859308;1859478	-;-	387	9	12	2	10	2	6	43	25	28
gene_4197	OphioH327chr_3;OphioH327chr_3	1859805;1860330	1860208;1860378	-;-	453	7	5	1	2	0	9	3	7	12
gene_4198	OphioH327chr_3	1861436	1863715	+	2280	344	352	347	276	284	416	551	825	998
gene_4199	OphioH327chr_3	1864892	1866220	-	1329	841	792	790	1238	1059	2327	3054	3369	4004
gene_4200	OphioH327chr_3	1868364	1872176	+	3813	4614	4306	3891	4032	3192	6611	8613	9960	14474
gene_4201	OphioH327chr_3	1872666	1873670	-	1005	0	0	0	0	0	1	0	0	2
gene_4202	OphioH327chr_3	1878138	1879637	+	1500	2	0	2	1	0	2	6	5	3
gene_4203	OphioH327chr_3;OphioH327chr_3	1879871;1880643	1880553;1880697	-;-	738	435	466	473	378	291	438	809	1270	1154
gene_4204	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1881195;1881277;1881395	1881221;1881325;1883340	+;+;+	2022	376	377	403	328	285	375	643	948	1067
gene_4205	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1883638;1883948;1884021;1884140;1884286	1883900;1883956;1884054;1884178;1884288	-;-;-;-;-	348	2158	1962	1838	1715	1446	2982	5125	5034	7111
gene_4206	OphioH327chr_3;OphioH327chr_3	1884853;1885006	1884948;1885176	+;+	267	246	214	226	235	206	472	602	864	1020
gene_4207	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1885450;1887287;1887426	1887218;1887374;1887476	-;-;-	1908	658	690	601	639	491	865	1094	1299	1694
gene_4208	OphioH327chr_3;OphioH327chr_3	1888301;1888564	1888488;1893808	-;-	5433	1346	1240	1121	1076	913	1918	2665	3025	4375
gene_4209	OphioH327chr_3	1897559	1898848	+	1290	158	133	123	136	105	219	397	397	513
gene_4210	OphioH327chr_3;OphioH327chr_3	1899334;1900088	1899962;1902017	-;-	2559	3429	3118	2653	4008	3194	8740	10285	9430	13299
gene_4211	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1903371;1903917;1904597	1903848;1904535;1904972	-;-;-	1473	913	813	728	779	647	1623	1949	2005	2727
gene_4212	OphioH327chr_3	1906835	1912003	+	5169	5629	4840	4179	1686	1487	3872	5338	5366	8293
gene_4213	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1912573;1913164;1919554	1913109;1919499;1920018	-;-;-	7338	3152	2862	2483	1713	1505	3227	3964	4795	7378
gene_4214	OphioH327chr_3;OphioH327chr_3	1921056;1924797	1924668;1925011	+;+	3828	2094	2028	1811	3163	2561	5794	6379	6794	9474
gene_4215	OphioH327chr_3;OphioH327chr_3	1928013;1928121	1928066;1928348	+;+	282	1772	1569	1556	457	493	738	2257	2672	3106
gene_4216	OphioH327chr_3	1928954	1929415	+	462	223	200	209	128	132	188	365	488	455
gene_4217	OphioH327chr_3	1929650	1930027	+	378	260	210	219	318	276	416	561	790	932
gene_4218	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1930137;1930228;1930567	1930172;1930517;1930576	-;-;-	336	60	61	61	53	52	24	69	162	127
gene_4219	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1931264;1931341;1931565	1931284;1931509;1932037	+;+;+	663	1158	1222	1156	721	652	741	1625	2425	2670
gene_4220	OphioH327chr_3;OphioH327chr_3	1932556;1934477	1934321;1934501	-;-	1791	1911	1962	1898	2010	1884	3019	4036	5808	7015
gene_4221	OphioH327chr_3;OphioH327chr_3	1936482;1940827	1940771;1941423	-;-	4887	5502	5383	4719	1471	1395	2844	3443	3893	7007
gene_4222	OphioH327chr_3;OphioH327chr_3	1948301;1949922	1949863;1950572	+;+	2214	1104	1054	989	926	754	1675	3386	3567	4530
gene_4223	OphioH327chr_3;OphioH327chr_3	1951024;1951741	1951686;1951773	-;-	696	2401	2157	2055	1908	1535	3578	5243	5700	7934
gene_4224	OphioH327chr_3;OphioH327chr_3	1953459;1953637	1953515;1955589	+;+	2010	1023	1050	904	866	703	1448	2180	2517	3431
gene_4225	OphioH327chr_3	1956274	1956951	-	678	914	828	744	527	369	1011	1857	1605	2407
gene_4226	OphioH327chr_3;OphioH327chr_3	1962489;1963153	1963075;1965283	+;+	2718	864	804	749	804	557	1300	1475	1772	2454
gene_4227	OphioH327chr_3;OphioH327chr_3	1965867;1967357	1967105;1967446	-;-	1329	131	124	97	602	454	919	2420	3016	3909
gene_4228	OphioH327chr_3	1974132	1975709	+	1578	84	58	69	10	8	14	127	188	225
gene_4229	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1987472;1988001;1988226	1987717;1988135;1988480	+;+;+	636	2036	1947	1872	1977	1684	3650	5880	6324	8536
gene_4230	OphioH327chr_3	1990813	1991451	-	639	5848	5660	5637	5009	3845	8691	17751	17751	19750
gene_4231	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1993717;1993903;1994636	1993841;1994567;1995027	-;-;-	1182	1059	1006	944	997	823	1866	2385	2603	4469
gene_4232	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1996883;1997226;1997370	1996967;1997312;1997410	+;+;+	213	3648	3068	3018	2960	2258	5304	10653	11322	14473
gene_4233	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	1997827;1998061;1999701;1999885	1997996;1999650;1999826;2000065	-;-;-;-	2067	3319	3171	2804	3518	2814	5993	8341	8746	12246
gene_4234	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2002459;2002605;2003018	2002548;2002950;2003079	-;-;-	498	1197	1116	1001	800	694	1909	4093	3991	5361
gene_4235	OphioH327chr_3	2007178	2008899	+	1722	1712	1386	1247	1719	1275	3259	6375	6188	8755
gene_4236	OphioH327chr_3;OphioH327chr_3	2009703;2009839	2009780;2010354	+;+	594	763	633	596	498	481	937	1928	2035	2452
gene_4237	OphioH327chr_3;OphioH327chr_3	2011192;2013444	2013388;2014069	-;-	2823	1482	1523	1403	1512	1251	2596	3395	4180	5417
gene_4238	OphioH327chr_3	2016058	2017797	-	1740	906	944	828	1163	964	1845	2762	3527	4541
gene_4239	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2018433;2018729;2018888;2019003;2019110	2018528;2018813;2018907;2019038;2020384	+;+;+;+;+	1512	7236	6615	6175	5259	4291	9387	14388	16310	20522
gene_4240	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2024108;2024442;2024772;2024920	2024213;2024518;2024849;2025237	+;+;+;+	579	5506	5128	4623	3187	2509	4929	7438	9203	12702
gene_4241	OphioH327chr_3	2026855	2029308	+	2454	1580	1663	1538	2299	1751	3654	3676	4317	5623
gene_4242	OphioH327chr_3;OphioH327chr_3	2030204;2031271	2031221;2031680	-;-	1428	2321	2484	2446	2603	2071	3386	2706	3770	4463
gene_4243	OphioH327chr_3	2033596	2034666	-	1071	3449	3335	3035	4067	2909	6192	4201	5004	6527
gene_4244	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2037523;2037937;2038125;2038228	2037876;2038011;2038163;2038251	-;-;-;-	492	4240	3969	3946	2847	2446	3961	7638	10557	10238
gene_4245	OphioH327chr_3;OphioH327chr_3	2039763;2039896	2039796;2040248	+;+	387	1262	1149	1086	1524	1111	2464	3529	3742	4637
gene_4246	OphioH327chr_3	2041134	2042111	-	978	296	283	253	523	460	841	1280	1280	1731
gene_4247	OphioH327chr_3	2046529	2048508	+	1980	3321	3254	3000	3405	2689	5734	9117	10261	14265
gene_4248	OphioH327chr_3	2049520	2050080	-	561	111	127	137	207	206	218	339	574	464
gene_4249	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2052041;2055362;2055618	2055268;2055529;2055695	-;-;-	3474	2370	2319	2221	2001	1743	3038	4166	5627	7527
gene_4250	OphioH327chr_3	2056886	2057995	+	1110	1068	1033	949	1053	854	1428	2016	2508	2771
gene_4251	OphioH327chr_3;OphioH327chr_3	2058886;2059275	2059205;2059545	+;+	591	384	372	380	311	315	626	1417	1194	1859
gene_4252	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2059917;2060880;2061712	2060806;2061658;2061998	-;-;-	1956	1744	1742	1726	2029	1681	3134	4412	5551	6767
gene_4253	OphioH327chr_3;OphioH327chr_3	2062599;2062938	2062871;2063471	+;+	807	1010	989	901	1244	895	2106	2082	2380	2561
gene_4254	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2063642;2063746;2064110;2064862	2063691;2064047;2064806;2065072	-;-;-;-	1260	11	8	14	7	3	9	5	5	17
gene_4255	OphioH327chr_3;OphioH327chr_3	2067708;2068111	2068049;2068833	-;-	1065	696	652	688	542	434	584	861	1319	1468
gene_4256	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2070438;2071670;2071924	2071612;2071869;2072267	-;-;-	1719	544	517	474	646	504	1351	1708	1734	2297
gene_4257	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2073839;2074072;2074217;2074638	2073873;2074094;2074578;2075537	+;+;+;+	1320	5708	5712	5298	3862	3175	6126	8619	10481	13556
gene_4258	OphioH327chr_3;OphioH327chr_3	2080315;2080488	2080366;2081488	+;+	1053	33992	33320	32307	25783	23341	38271	42390	56080	67043
gene_4259	OphioH327chr_3	2082623	2084422	+	1800	783	745	657	791	560	1232	1293	1420	1692
gene_4260	OphioH327chr_3;OphioH327chr_3	2084689;2084862	2084803;2085196	+;+	450	82	82	76	56	50	51	97	236	162
gene_4261	OphioH327chr_3	2085591	2086361	-	771	1078	934	971	1563	1339	3214	4119	4182	4830
gene_4262	OphioH327chr_3	2087114	2088793	+	1680	319	349	333	339	319	452	613	941	883
gene_4263	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2089130;2089352;2090903	2089285;2090840;2091051	-;-;-	1794	2374	2295	2328	2781	2227	3289	3788	5564	6990
gene_4264	OphioH327chr_3	2092192	2094363	+	2172	1434	1539	1404	1387	1129	2277	3022	4020	4920
gene_4265	OphioH327chr_3	2098305	2099747	+	1443	3749	3593	3531	4073	3580	5318	6716	10157	11911
gene_4266	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2100376;2101020;2101166	2100402;2101101;2101443	+;+;+	387	2332	2350	2538	1382	1151	1516	3047	4523	4451
gene_4267	OphioH327chr_3;OphioH327chr_3	2102379;2103919	2103858;2106038	-;-	3600	6657	6175	5662	8418	6621	16538	18385	18181	26372
gene_4268	OphioH327chr_3	2112521	2113243	-	723	6	0	5	6	3	5	9	11	11
gene_4269	OphioH327chr_3;OphioH327chr_3	2113536;2113759	2113675;2114020	-;-	402	711	660	626	665	614	1116	1743	1920	1867
gene_4270	OphioH327chr_3;OphioH327chr_3	2114560;2114902	2114843;2115829	+;+	1212	653	626	617	709	628	1247	1590	1685	2365
gene_4271	OphioH327chr_3	2116113	2117921	-	1809	357	352	306	519	479	789	757	858	1057
gene_4272	OphioH327chr_3	2118726	2123924	-	5199	1736	1639	1515	1883	1641	3100	3610	4730	6594
gene_4273	OphioH327chr_3	2128080	2128559	-	480	6	6	1	11	6	15	12	6	19
gene_4274	OphioH327chr_3	2129486	2132248	-	2763	871	761	664	1174	1003	1871	1225	1637	1945
gene_4275	OphioH327chr_3;OphioH327chr_3	2132768;2132893	2132833;2133663	+;+	837	160	146	133	123	125	228	472	491	633
gene_4276	OphioH327chr_3;OphioH327chr_3	2133971;2134351	2134298;2134727	-;-	705	783	757	745	627	531	774	1261	1656	1896
gene_4277	OphioH327chr_3	2135278	2137446	+	2169	833	791	708	762	647	1399	1580	1711	2527
gene_4278	OphioH327chr_3;OphioH327chr_3	2137731;2137841	2137756;2138042	-;-	228	3523	3436	3879	2077	1714	1978	3953	5824	6989
gene_4279	OphioH327chr_3;OphioH327chr_3	2138783;2142022	2141961;2142202	+;+	3360	5865	5517	4663	6359	5022	10804	8733	9371	14543
gene_4280	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2143737;2144166;2144366;2144468;2144614;2145636	2143761;2144206;2144392;2144543;2145568;2145864	+;+;+;+;+;+	1353	7578	7544	7219	2468	1963	3226	9022	12647	14745
gene_4281	OphioH327chr_3;OphioH327chr_3;OphioH327chr_3;OphioH327chr_3	2147874;2148013;2148230;2152307	2147898;2148155;2152222;2152336	+;+;+;+	4191	4320	4173	3837	3061	2590	4574	5003	6793	9607
gene_4282	OphioH327chr_3	2153619	2154698	+	1080	1270	1252	1281	1232	916	1978	2109	2387	2790
gene_4283	OphioH327chr_3;OphioH327chr_3	2155848;2158089	2158023;2159626	-;-	3714	1763	1727	1550	2272	1829	4085	3713	4023	6310
gene_4284	OphioH327chr_3	2163935	2166397	-	2463	802	708	631	508	372	961	1859	1833	2627
gene_4285	OphioH327chr_3	2167591	2173443	+	5853	791	715	579	469	464	874	1326	1427	2420
gene_4286	OphioH327chr_3	2173902	2175437	+	1536	588	585	661	659	559	698	999	1769	1658
gene_4287	OphioH327chr_3;OphioH327chr_3	2175806;2176057	2176018;2176146	-;-	303	1	4	1	3	3	6	17	13	15
gene_4288	OphioH327chr_3;OphioH327chr_3	2176721;2177676	2177613;2183610	-;-	6828	612	616	535	437	389	857	1184	1464	2263
gene_4289	OphioH327chr_3	2187245	2188051	-	807	1035	946	959	1608	1409	3007	4071	4436	5266
gene_4290	OphioH327chr_3	2189809	2191224	-	1416	358	334	362	170	143	254	544	753	825
gene_4291	OphioH327chr_3;OphioH327chr_3	2193283;2194447	2194367;2195614	+;+	2253	906	803	761	532	342	900	2355	2474	3517
