gene_id	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
gene_3990	mRNA_3990	OTHER	FALSE	0.999523	0.000486		FALSE	FALSE	0	-	-	-	-	-	-
gene_3991	mRNA_3991	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CBM50	-	-
gene_3992	mRNA_3992	SP	TRUE	0.002842	0.997136	CS pos: 19-20. Pr: 0.9611	FALSE	FALSE	0	-	-	-	-	-	-
gene_3993	mRNA_3993	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_3994	mRNA_3994	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_3995	mRNA_3995	OTHER	FALSE	0.999728	0.000288		FALSE	FALSE	0	-	-	-	-	-	-
gene_3996	mRNA_3996	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_3997	mRNA_3997	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_3998	mRNA_3998	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_3999	mRNA_3999	OTHER	FALSE	1.000000	0.000013		FALSE	FALSE	0	-	-	-	-	-	-
gene_4000	mRNA_4000	SP	TRUE	0.000239	0.999717	CS pos: 20-21. Pr: 0.9749	FALSE	FALSE	0	-	-	-	-	-	-
gene_4001	mRNA_4001	SP	TRUE	0.000284	0.999683	CS pos: 23-24. Pr: 0.9779	FALSE	FALSE	0	-	-	-	-	-	-
gene_4002	mRNA_4002	OTHER	FALSE	1.000000	0.000016		FALSE	FALSE	0	-	-	-	-	-	-
gene_4003	mRNA_4003	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4004	mRNA_4004	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4005	mRNA_4005	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_4006	mRNA_4006	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4007	mRNA_4007	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4008	mRNA_4008	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4009	mRNA_4009	OTHER	FALSE	0.998857	0.001168		FALSE	FALSE	0	-	-	-	-	-	-
gene_4010	mRNA_4010	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4011	mRNA_4011	OTHER	FALSE	1.000000	0.000007		TRUE	FALSE	1	-	-	-	GT1	-	-
gene_4012	mRNA_4012	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4013	mRNA_4013	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4014	mRNA_4014	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4015	mRNA_4015	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4016	mRNA_4016	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4017	mRNA_4017	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4018	mRNA_4018	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_4019	mRNA_4019	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4020	mRNA_4020	SP	TRUE	0.039080	0.960875	CS pos: 19-20. Pr: 0.9299	FALSE	FALSE	0	-	-	-	-	-	-
gene_4021	mRNA_4021	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4022	mRNA_4022	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4023	mRNA_4023	OTHER	FALSE	1.000000	0.000019		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_4024	mRNA_4024	OTHER	FALSE	0.553293	0.446700		TRUE	TRUE	3	2.4.1.257:12	GT32(129-211)	GT32_e68(132-210)	GT32	GT32_e68	-
gene_4025	mRNA_4025	OTHER	FALSE	1.000000	0.000007		TRUE	FALSE	1	-	-	-	GT32	-	-
gene_4026	mRNA_4026	OTHER	FALSE	0.999984	0.000060		FALSE	FALSE	0	-	-	-	-	-	-
gene_4027	mRNA_4027	OTHER	FALSE	1.000000	0.000019		FALSE	FALSE	0	-	-	-	-	-	-
gene_4028	mRNA_4028	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4029	mRNA_4029	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4030	mRNA_4030	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4031	mRNA_4031	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4032	mRNA_4032	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4033	mRNA_4033	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4034	mRNA_4034	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_4035	mRNA_4035	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4036	mRNA_4036	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_4037	mRNA_4037	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4038	mRNA_4038	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4039	mRNA_4039	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4040	mRNA_4040	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT1	-	-
gene_4041	mRNA_4041	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4042	mRNA_4042	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-
gene_4043	mRNA_4043	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4044	mRNA_4044	OTHER	FALSE	0.944607	0.055422		FALSE	FALSE	0	-	-	-	-	-	-
gene_4045	mRNA_4045	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4046	mRNA_4046	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4047	mRNA_4047	OTHER	FALSE	0.999930	0.000080		FALSE	FALSE	0	-	-	-	-	-	-
gene_4048	mRNA_4048	OTHER	FALSE	0.999607	0.000383		FALSE	FALSE	0	-	-	-	-	-	-
gene_4049	mRNA_4049	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-
gene_4050	mRNA_4050	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4051	mRNA_4051	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4052	mRNA_4052	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA11	-	-
gene_4053	mRNA_4053	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4054	mRNA_4054	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GH152	-	-
gene_4055	mRNA_4055	OTHER	FALSE	1.000000	0.000032		FALSE	FALSE	0	-	-	-	-	-	-
gene_4056	mRNA_4056	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4057	mRNA_4057	OTHER	FALSE	0.801032	0.198961		FALSE	FALSE	0	-	-	-	-	-	-
gene_4058	mRNA_4058	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_4059	mRNA_4059	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4060	mRNA_4060	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4061	mRNA_4061	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4062	mRNA_4062	OTHER	FALSE	0.999982	0.000037		FALSE	FALSE	0	-	-	-	-	-	-
gene_4063	mRNA_4063	SP	TRUE	0.000394	0.999567	CS pos: 21-22. Pr: 0.9701	FALSE	FALSE	0	-	-	-	-	-	-
gene_4064	mRNA_4064	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4065	mRNA_4065	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4066	mRNA_4066	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4067	mRNA_4067	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4068	mRNA_4068	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4069	mRNA_4069	OTHER	FALSE	0.999615	0.000395		TRUE	TRUE	3	-	GT69(150-426)	GT69_e6(151-426)	GT69	GT69_e6	-
gene_4070	mRNA_4070	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-
gene_4071	mRNA_4071	OTHER	FALSE	1.000000	0.000040		TRUE	TRUE	3	-	GH35(21-222)	GH35_e11(22-206)	GH35	GH35_e11	-
gene_4072	mRNA_4072	OTHER	FALSE	0.999421	0.000559		TRUE	FALSE	1	-	-	-	GT31	-	-
gene_4073	mRNA_4073	OTHER	FALSE	1.000000	0.000021		FALSE	FALSE	0	-	-	-	-	-	-
gene_4074	mRNA_4074	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4075	mRNA_4075	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT31	-	-
gene_4076	mRNA_4076	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4077	mRNA_4077	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4078	mRNA_4078	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT15	-	-
gene_4079	mRNA_4079	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4080	mRNA_4080	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4081	mRNA_4081	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4082	mRNA_4082	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4083	mRNA_4083	OTHER	FALSE	0.999977	0.000059		FALSE	FALSE	0	-	-	-	-	-	-
gene_4084	mRNA_4084	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4085	mRNA_4085	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4086	mRNA_4086	OTHER	FALSE	1.000000	0.000002		TRUE	FALSE	1	-	-	-	GH78	-	-
gene_4087	mRNA_4087	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4088	mRNA_4088	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT49	-	-
gene_4089	mRNA_4089	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4090	mRNA_4090	OTHER	FALSE	0.999916	0.000123		TRUE	FALSE	1	-	-	-	AA5_1+AA5_1+CBM18	-	-
gene_4091	mRNA_4091	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4092	mRNA_4092	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4093	mRNA_4093	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4094	mRNA_4094	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4095	mRNA_4095	SP	TRUE	0.000298	0.999678	CS pos: 26-27. Pr: 0.9642	FALSE	FALSE	0	-	-	-	-	-	-
gene_4096	mRNA_4096	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT2	-	-
gene_4097	mRNA_4097	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4098	mRNA_4098	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4099	mRNA_4099	OTHER	FALSE	1.000000	0.000026		FALSE	FALSE	0	-	-	-	-	-	-
gene_4100	mRNA_4100	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT15	-	-
gene_4101	mRNA_4101	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4102	mRNA_4102	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4103	mRNA_4103	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4104	mRNA_4104	OTHER	FALSE	1.000000	0.000009		FALSE	FALSE	0	-	-	-	-	-	-
gene_4105	mRNA_4105	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4106	mRNA_4106	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH76	-	-
gene_4107	mRNA_4107	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4108	mRNA_4108	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4109	mRNA_4109	OTHER	FALSE	0.999972	0.000060		TRUE	FALSE	1	-	-	-	GH152	-	-
gene_4110	mRNA_4110	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4111	mRNA_4111	OTHER	FALSE	0.940029	0.060004		FALSE	FALSE	0	-	-	-	-	-	-
gene_4112	mRNA_4112	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4113	mRNA_4113	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4114	mRNA_4114	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4115	mRNA_4115	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4116	mRNA_4116	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_4117	mRNA_4117	OTHER	FALSE	1.000000	0.000014		FALSE	FALSE	0	-	-	-	-	-	-
gene_4118	mRNA_4118	OTHER	FALSE	0.999848	0.000167		FALSE	FALSE	0	-	-	-	-	-	-
gene_4119	mRNA_4119	SP	TRUE	0.000221	0.999728	CS pos: 14-15. Pr: 0.9755	FALSE	FALSE	0	-	-	-	-	-	-
gene_4120	mRNA_4120	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4121	mRNA_4121	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4122	mRNA_4122	OTHER	FALSE	1.000000	0.000025		FALSE	FALSE	0	-	-	-	-	-	-
gene_4123	mRNA_4123	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH95	-	-
gene_4124	mRNA_4124	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4125	mRNA_4125	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4126	mRNA_4126	OTHER	FALSE	0.999955	0.000095		FALSE	FALSE	0	-	-	-	-	-	-
gene_4127	mRNA_4127	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4128	mRNA_4128	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4129	mRNA_4129	OTHER	FALSE	1.000000	0.000020		TRUE	FALSE	1	-	-	-	GT2	-	-
gene_4130	mRNA_4130	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH29	-	-
gene_4131	mRNA_4131	OTHER	FALSE	0.967769	0.032233		FALSE	FALSE	0	-	-	-	-	-	-
gene_4132	mRNA_4132	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CBM18+CBM18+CBM18+CBM18+CE4	-	-
gene_4133	mRNA_4133	SP	TRUE	0.000322	0.999646	CS pos: 25-26. Pr: 0.9766	FALSE	FALSE	0	-	-	-	-	-	-
gene_4134	mRNA_4134	SP	TRUE	0.000421	0.999549	CS pos: 15-16. Pr: 0.9673	FALSE	FALSE	0	-	-	-	-	-	-
gene_4135	mRNA_4135	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4136	mRNA_4136	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4137	mRNA_4137	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_4138	mRNA_4138	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4139	mRNA_4139	SP	TRUE	0.000601	0.999373	CS pos: 18-19. Pr: 0.9507	FALSE	FALSE	0	-	-	-	-	-	-
gene_4140	mRNA_4140	SP	TRUE	0.000362	0.999598	CS pos: 18-19. Pr: 0.9738	TRUE	TRUE	3	3.2.1.4:1	GH5_5(23-317)	GH5_e131(23-318)	GH5_5+GH5_5	GH5_5	beta-glucan
gene_4141	mRNA_4141	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA12	-	-
gene_4142	mRNA_4142	SP	TRUE	0.391259	0.608744	CS pos: 18-19. Pr: 0.5725	TRUE	FALSE	1	-	-	-	GT31	-	-
gene_4143	mRNA_4143	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4144	mRNA_4144	OTHER	FALSE	0.995225	0.004812		FALSE	FALSE	0	-	-	-	-	-	-
gene_4145	mRNA_4145	SP	TRUE	0.034977	0.965004	CS pos: 20-21. Pr: 0.8359	FALSE	FALSE	0	-	-	-	-	-	-
gene_4146	mRNA_4146	OTHER	FALSE	1.000000	0.000008		FALSE	FALSE	0	-	-	-	-	-	-
gene_4147	mRNA_4147	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4148	mRNA_4148	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4149	mRNA_4149	OTHER	FALSE	0.999997	0.000026		FALSE	FALSE	0	-	-	-	-	-	-
gene_4150	mRNA_4150	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4151	mRNA_4151	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4152	mRNA_4152	SP	TRUE	0.000185	0.999768	CS pos: 24-25. Pr: 0.9828	FALSE	FALSE	0	-	-	-	-	-	-
gene_4153	mRNA_4153	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4154	mRNA_4154	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_4155	mRNA_4155	SP	TRUE	0.000412	0.999564	CS pos: 19-20. Pr: 0.9717	TRUE	FALSE	1	-	-	-	GH15+CBM20	-	-
gene_4156	mRNA_4156	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4157	mRNA_4157	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4158	mRNA_4158	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4159	mRNA_4159	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4160	mRNA_4160	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4161	mRNA_4161	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4162	mRNA_4162	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-
gene_4163	mRNA_4163	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4164	mRNA_4164	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT47+GT64	-	-
gene_4165	mRNA_4165	OTHER	FALSE	1.000000	0.000027		TRUE	FALSE	1	-	-	-	GT0	-	-
gene_4166	mRNA_4166	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4167	mRNA_4167	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4168	mRNA_4168	OTHER	FALSE	1.000000	0.000004		TRUE	FALSE	1	-	-	-	GT2	-	-
gene_4169	mRNA_4169	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4170	mRNA_4170	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4171	mRNA_4171	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4172	mRNA_4172	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4173	mRNA_4173	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4174	mRNA_4174	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4175	mRNA_4175	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_4176	mRNA_4176	SP	TRUE	0.000267	0.999702	CS pos: 18-19. Pr: 0.9785	TRUE	FALSE	1	-	-	-	GH54+CBM42	-	-
gene_4177	mRNA_4177	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4178	mRNA_4178	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4179	mRNA_4179	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4180	mRNA_4180	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4181	mRNA_4181	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4182	mRNA_4182	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4183	mRNA_4183	SP	TRUE	0.000287	0.999669	CS pos: 18-19. Pr: 0.9746	TRUE	TRUE	3	3.2.1.6:2	GH16_3(31-286)	GH16_e87(32-287)	GH16_3+GH16_3	GH16_3	beta-glucan
gene_4184	mRNA_4184	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4185	mRNA_4185	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4186	mRNA_4186	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4187	mRNA_4187	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4188	mRNA_4188	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT1	-	-
gene_4189	mRNA_4189	SP	TRUE	0.000276	0.999665	CS pos: 24-25. Pr: 0.9664	FALSE	FALSE	0	-	-	-	-	-	-
gene_4190	mRNA_4190	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4191	mRNA_4191	OTHER	FALSE	0.999672	0.000317		FALSE	FALSE	0	-	-	-	-	-	-
gene_4192	mRNA_4192	OTHER	FALSE	0.728842	0.271156		FALSE	FALSE	0	-	-	-	-	-	-
gene_4193	mRNA_4193	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4194	mRNA_4194	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_4195	mRNA_4195	SP	TRUE	0.000504	0.999478	CS pos: 19-20. Pr: 0.8682	TRUE	TRUE	3	-	GH18(23-271)	GH18_e161(25-273)	GH18	GH18_e161	-
gene_4196	mRNA_4196	OTHER	FALSE	0.705490	0.294529		FALSE	FALSE	0	-	-	-	-	-	-
gene_4197	mRNA_4197	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4198	mRNA_4198	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH28	-	-
gene_4199	mRNA_4199	OTHER	FALSE	1.000000	0.000014		FALSE	FALSE	0	-	-	-	-	-	-
gene_4200	mRNA_4200	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT7	-	-
gene_4201	mRNA_4201	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4202	mRNA_4202	SP	TRUE	0.000286	0.999688	CS pos: 20-21. Pr: 0.9717	TRUE	FALSE	1	-	-	-	GH12	-	-
gene_4203	mRNA_4203	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4204	mRNA_4204	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4205	mRNA_4205	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4206	mRNA_4206	OTHER	FALSE	0.836771	0.163238		FALSE	FALSE	0	-	-	-	-	-	-
gene_4207	mRNA_4207	OTHER	FALSE	1.000000	0.000009		FALSE	FALSE	0	-	-	-	-	-	-
gene_4208	mRNA_4208	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_4209	mRNA_4209	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4210	mRNA_4210	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4211	mRNA_4211	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	-	GT76(28-490)	GT76_e8(28-490)	GT76	GT76_e8	-
gene_4212	mRNA_4212	OTHER	FALSE	1.000000	0.000013		FALSE	FALSE	0	-	-	-	-	-	-
gene_4213	mRNA_4213	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4214	mRNA_4214	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_4215	mRNA_4215	SP	TRUE	0.000299	0.999657	CS pos: 16-17. Pr: 0.9795	FALSE	FALSE	0	-	-	-	-	-	-
